id,root_id,name,start_time,assigned_role,special_role,antag_roles,leave_type,leave_time
367,49789,Margaret Mingle,00:00,Virologist,Traitor,{Traitor},Ghosted,01:35
368,49789,Al'tira Sh'konsen,00:00,Shaft Miner,"",,Disconnected,00:03
369,49789,Georg Selinof,00:00,Geneticist,"",,Disconnected,00:17
370,49789,Brock Losey,00:00,Technical Assistant,"",,Disconnected,00:23
371,49789,Rowan Pycroft,00:17,Security Cadet,"",,Disconnected,01:01
372,49789,Shak'Ket Hessa,00:00,Psychiatrist,"",,Disconnected,01:05
373,49789,Semyon Hatsunov,00:26,Security Officer,"",,Disconnected,01:08
374,49789,Fox O.s 2.1,00:00,AI,"",,Disconnected,01:28
375,49789,Bryant Tis,00:00,Test Subject,"",,Disconnected,01:31
376,49789,Crack Cavalet,00:00,Warden,"",,Disconnected,01:38
377,49816,Mr.Honky,00:00,Clown,"",,Ghosted,00:00
378,49816,Helen Knapp,00:00,Medical Doctor,"",,Cryopod,00:18
379,49816,Freddie Reed,00:00,Test Subject,"",,Ghosted in Cryopod,00:32
380,49816,Maya Foxova,00:00,Xenobiologist,"",,Ghosted,00:34
381,49816,Edward Killstone,00:08,Roboticist,"",,Cryopod,00:40
382,49816,INC-102,00:01,Cyborg,"",,Ghosted,00:45
383,49816,Edgar Wice,00:00,Cargo Technician,"",,Cryopod,00:45
384,49816,Dante Virt,00:00,Cyborg,"",,Ghosted,00:55
385,49816,Anna Smith,00:00,Research Director,"",,Ghosted in Cryopod,00:58
386,49816,Matthew Parsons,00:28,Research Assistant,"",,Ghosted,01:16
387,49816,Tamsin Winton,00:18,Security Officer,"",,Cryopod,01:23
388,49816,Baras'sa Ssizv,00:00,Recycler,"",,Cryopod,01:38
389,49816,Maya Foxova,01:14,Virologist,"",,Ghosted,01:40
390,49816,Tom Morris,00:35,Test Subject,"",,Disconnected,00:48
391,49816,Jared Rader,00:04,Medical Doctor,"",,Disconnected,00:48
392,49816,mouse (662),00:45,Animal,"",,Disconnected,00:57
393,49816,Franc Lafyer,00:28,Mime,"",,Disconnected,01:09
394,49816,Baras'sa Ssizv,00:00,Recycler,"",,Disconnected,01:10
395,49816,Michael Langston,00:00,Station Engineer,"",,Disconnected,01:11
396,49816,Marks Jones,01:08,Chemist,"",,Disconnected,01:33
397,49816,Chloe Price,00:00,Xenoarchaeologist,"",,Disconnected,01:35
398,49816,Reg Harman,00:43,Medical Intern,"",,Disconnected,01:41
399,49816,Gelon Torn,00:00,Roboticist,"",,Disconnected,01:47
400,49896,Kaylie Pennington,00:00,Head of Personnel,"",,Cryopod,00:18
401,49896,Juan Williis,00:00,Test Subject,"",,Cryopod,00:20
402,49896,Flick Welty,00:04,Botanist,"",,Cryopod,00:38
403,49896,Jeff Armeter,00:11,Geneticist,"",,Ghosted in Cryopod,00:43
404,49896,Loo Nash,00:00,Cargo Technician,"",,Cryopod,00:50
405,49896,Greg Phillips,00:03,Virologist,"",,Cryopod,00:55
406,49896,HOG-212,00:11,Cyborg,"",,Ghosted,00:56
407,49896,Issa Messa,00:16,Warden,"",,Cryopod,00:57
408,49896,familiar of Великий Шекель XVI,00:56,Animal,"",,Ghosted,00:58
409,49896,Anna Smith,00:00,Research Director,"",,Ghosted in Cryopod,01:00
410,49896,Jhin Handa,00:40,Librarian,"",,Cryopod,01:02
411,49896,Alan Ward,00:00,Medical Doctor,"",,Ghosted in Cryopod,01:31
412,49896,Oldman Kirsan,00:00,Janitor,"",,Cryopod,01:33
413,49896,Gennady Whiteman,00:00,Captain,"",,Disconnected,00:00
414,49896,Flick Welty,00:04,Botanist,"",,Disconnected,00:19
415,49896,Loo Nash,00:00,Cargo Technician,"",,Disconnected,00:30
416,49896,Adam Ward,00:23,Security Officer,"",,Disconnected,00:36
417,49896,Aleksey Nemnojko,00:44,Medical Intern,"",,Disconnected,01:10
418,49896,Kenneth Harrow,00:00,Botanist,"",,Disconnected,01:26
419,49896,Bill Dolgrim,00:25,Roboticist,"",,Disconnected,01:27
420,49896,Herbert Vassermann,00:32,Chef,"",,Disconnected,01:42
421,49896,Semen Jei Prolabsow,00:33,Security Cadet,"",,Disconnected,01:44
422,49791,Sergey Labuda,00:00,Technical Assistant,"",,Cryopod,00:18
423,49791,Curly Mens,00:00,Roboticist,"",,Ghosted in Cryopod,00:22
424,49791,Mothership Lambda Agent,00:00,MODE,Abductor Agent,{Abductor Agent},Ghosted,00:29
425,49791,Ink Void,00:00,Janitor,"",,Cryopod,00:41
426,49791,M'ark M'rshan,00:00,Geneticist,"",,Ghosted in Cryopod,00:46
427,49791,Kar'drzi Morshar,00:00,Paramedic,"",,Cryopod,00:50
428,49791,Morgan Lauffer,00:00,Shaft Miner,"",,Cryopod,01:01
429,49791,Lim Tresspadas,00:00,Security Officer,"",,Ghosted,01:04
430,49791,Matthew Parsons,00:00,Forensic Technician,"",,Cryopod,01:11
431,49791,Jhin Handa,00:00,Test Subject,"",,Ghosted in Cryopod,01:15
432,49791,Mohamed McDonald,00:00,Internal Affairs Agent,"",,Cryopod,01:16
433,49791,Lilliana White,00:00,Barber,"",,Cryopod,01:23
434,49791,Terrell Bashline,00:00,Cyborg,"",,Ghosted,01:30
435,49791,PTO,00:00,AI,"",,Disconnected,00:01
436,49791,Dominick Addison,00:00,Virologist,Abducted,{Abducted},Disconnected,00:16
437,49791,Olban Deer,00:00,Research Assistant,"",,Disconnected,00:36
438,49791,RDMNS,00:11,AI,"",,Disconnected,00:41
439,49791,Ruslan Orudjov,00:00,Medical Doctor,"",,Disconnected,00:47
440,49791,Muslim,00:00,Clown,"",,Disconnected,00:51
441,49791,Walter Martins,00:28,Test Subject,"",,Disconnected,00:53
442,49791,Jose Bell,00:47,Xenoarchaeologist,"",,Disconnected,01:16
443,49791,Tom Kazansky,00:00,Cargo Technician,Abducted,{Abducted},Disconnected,01:31
444,49793,Patches,00:00,Clown,"",,Cryopod,00:14
445,49793,Cassian Winton,00:00,Medical Doctor,"",,Ghosted in Cryopod,00:22
446,49793,Shivi Soha'ru,00:00,Chaplain,"",,Ghosted in Cryopod,00:32
447,49793,Yui Nisimura,00:13,Security Officer,"",,Ghosted in Cryopod,00:46
448,49793,Spencer Sandys,00:48,default,"",,Ghosted,00:49
449,49793,Petr Metelsky,00:00,Technical Assistant,"",,Ghosted,00:53
450,49793,Justin Pokrovsky,00:00,Xenoarchaeologist,"",,Ghosted,00:55
451,49793,Lynn Young,00:00,Research Director,"",,Cryopod,00:58
452,49793,Paral Dune,00:00,Atmospheric Technician,"",,Ghosted,01:00
453,49793,Sergey Sverlov,00:00,Mime,"",,Ghosted,01:06
454,49793,Sarah Venta,00:00,Roboticist,"",,Cryopod,01:29
455,49793,Albina Steinau,00:00,Security Officer,"",,Ghosted,01:39
456,49793,Dominick Pycroft,00:00,Test Subject,"",,Disconnected,00:00
457,49793,Kai Smith,00:00,Test Subject,"",,Disconnected,00:00
458,49793,Artemida Byblikova,00:00,Scientist,"",,Disconnected,00:21
459,49793,Justin Burris,00:00,Librarian,"",,Disconnected,00:21
460,49793,Hudson Beail,00:00,Bartender,"",,Disconnected,00:23
461,49793,Driscoll Smith,00:00,Shaft Miner,"",,Disconnected,00:34
462,49793,familiar of Veno XX,00:35,Corgi,"",,Disconnected,00:42
463,49793,Wayne Whittier,00:50,Technical Assistant,"",,Disconnected,00:51
464,49793,Georg Selinof,00:00,Medical Doctor,"",,Disconnected,00:53
465,49793,Carl Voss,00:00,Test Subject,"",,Disconnected,00:54
466,49793,Lim Al-Kuds,00:00,Geneticist,"",,Disconnected,01:07
467,49793,maintenance drone (395),00:02,Cyborg,"",,Disconnected,01:14
468,49793,Kane Ayron,01:20,Test Subject,"",,Disconnected,01:25
469,49793,Clara Paradise,00:58,Test Subject,"",,Disconnected,01:25
470,49802,Brittany Ray,00:00,Scientist,"",,Ghosted in Cryopod,00:38
471,49802,Easter Trovato,00:00,Bartender,"",,Ghosted in Cryopod,00:41
472,49802,Gatatikikichakiya,00:00,Scientist,"",,Ghosted in Cryopod,00:44
473,49802,Jhin Handa,00:00,Station Engineer,"",,Ghosted,00:56
474,49802,Milo Bunten,00:00,Test Subject,"",,Disconnected,00:36
475,49802,M'ark M'rshan,00:00,Cyborg,"",,Disconnected,00:46
476,49802,Shak'Ket Hessa,00:00,Psychiatrist,"",,Disconnected,00:58
477,49874,Jeff Armeter,00:00,Roboticist,"",,Cryopod,00:28
478,49874,Adam Livs,00:00,Security Officer,"",,Ghosted in Cryopod,00:45
479,49874,Edwin Teagarden,00:00,Bartender,"",,Cryopod,00:55
480,49874,Reg Harman,00:14,Shaft Miner,"",,Ghosted,01:09
481,49874,Kale Gibson,00:00,Head of Security,"",,Cryopod,01:16
482,49874,Gray,00:00,Chief Medical Officer,"",,Ghosted in Cryopod,01:17
483,49874,maintenance drone (498),01:05,Cyborg,"",,Ghosted,01:34
484,49874,Clifford Weissgrau,00:15,Paramedic,"",,Cryopod,01:34
485,49874,Rose Willow,00:00,Scientist,"",,Ghosted,01:40
486,49874,Porter Focell,00:00,Xenoarchaeologist,"",,Disconnected,00:03
487,49874,Simon Cavalet,00:08,Test Subject,"",,Disconnected,00:12
488,49874,Al'tira Sh'konsen,00:00,Recycler,"",,Disconnected,00:21
489,49874,mouse (793),00:46,Animal,"",,Disconnected,01:01
490,49874,Lary Doger,00:00,Mime,"",,Disconnected,01:05
491,49874,ANTR-725,00:07,Cyborg,"",,Disconnected,01:38
492,49874,Seymour Briggs,00:04,Geneticist,"",,Disconnected,01:42
493,49873,mouse (349),00:11,Animal,"",,Ghosted,00:11
494,49873,Rukozhop,00:00,Clown,"",,Cryopod,00:25
495,49873,Lary Doger,00:00,Mime,"",,Cryopod,00:27
496,49873,Kennzi Merriman,00:00,Station Engineer,"",,Cryopod,00:37
497,49873,Drill Gnoos,00:12,default,"",,Ghosted,00:51
498,49873,Drill Gnoos,00:12,default,"",,Ghosted,01:02
499,49873,Jesus Exery,00:00,Security Officer,"",,Cryopod,01:04
500,49873,Johnathan Unk,00:00,Test Subject,"",,Cryopod,01:06
501,49873,Drill Gnoos,00:00,Botanist,"",,Ghosted in Cryopod,01:09
502,49873,Yui Nisimura,00:27,Janitor,"",,Cryopod,01:09
503,49873,mouse (632),01:11,Animal,"",,Ghosted,01:11
504,49873,Jeremy Simpson,00:00,Virologist,Traitor,{Traitor},Ghosted in Cryopod,01:12
505,49873,Mei Kiryuin,00:03,Captain,"",,Ghosted in Cryopod,01:14
506,49873,Kar'drzi Morshar,00:00,Detective,"",,Cryopod,01:15
507,49873,Drill Gnoos,00:50,default,"",,Ghosted,01:17
508,49873,X'qarra X'gurilin,00:00,Paramedic,"",,Cryopod,01:21
509,49873,Calvin Wilson,00:00,Security Officer,"",,Ghosted in Cryopod,01:26
510,49873,Drill Gnoos,01:19,"","",,Ghosted,01:27
511,49873,Petr Metelsky,00:00,Technical Assistant,"",,Ghosted,01:34
512,49873,Gikakhayikati,00:00,Chef,"",,Ghosted,01:35
513,49873,Hasitihika,00:00,Shaft Miner,"",,Ghosted,01:36
514,49873,Jin Relo,00:00,Internal Affairs Agent,"",,Cryopod,01:36
515,49873,James Lincoln,00:00,Medical Doctor,"",,Cryopod,01:39
516,49873,Lary Doger,00:00,Mime,"",,Disconnected,00:10
517,49873,Jesus Exery,00:00,Security Officer,"",,Disconnected,00:35
518,49873,Ahmed Sultanoev,00:24,Xenobiologist,"",,Disconnected,00:39
519,49873,Yui Nisimura,00:27,Janitor,"",,Disconnected,00:39
520,49873,Kirill Kvasha,00:00,Security Officer,"",,Disconnected,00:45
521,49873,UK-Rain,00:00,AI,"",,Disconnected,00:53
522,49873,Olban Deer,00:00,Research Assistant,"",,Disconnected,01:03
523,49873,Hubert Tucker,00:02,Chemist,"",,Disconnected,01:02
524,49873,James Lincoln,00:00,Medical Doctor,"",,Disconnected,01:15
525,49873,Johnny Blade,00:00,Warden,"",,Disconnected,01:20
526,49873,Adrian Moreni,00:00,Chaplain,"",,Disconnected,01:24
527,49873,Maya Foxova,00:00,Head of Personnel,"",,Disconnected,01:27
528,49873,Carl Voss,01:35,Scientist,"",,Disconnected,01:41
529,49873,Alexander Kapf,00:09,Recycler,"",,Disconnected,01:46
530,49807,Reuben Hunt,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
531,49807,Shivi Soha'ru,00:00,Botanist,"",,Ghosted in Cryopod,00:00
532,49807,mouse (123),00:00,Animal,"",,Ghosted,00:00
533,49807,FIRC-540,00:00,Positronic Brain,"",,Ghosted,00:01
534,49807,Edward Brown,00:00,Chef,"",,Ghosted in Cryopod,00:01
535,49807,mouse (588),00:04,Animal,"",,Ghosted,00:05
536,49807,Yamamoto Musashi,00:00,Station Engineer,"",,Ghosted in Cryopod,00:08
537,49807,maintenance drone (376),00:05,Cyborg,"",,Ghosted,00:08
538,49807,Morgan Lauffer,00:00,Shaft Miner,"",,Ghosted in Cryopod,00:19
539,49807,mouse (550),00:19,Animal,"",,Ghosted,00:20
540,49807,Tamsin Winton,00:00,Security Officer,"",,Cryopod,00:30
541,49807,Drill Gnoos,00:00,Mime,"",,Ghosted in Cryopod,00:31
542,49807,Salvador Leach,00:00,Scientist,"",,Ghosted in Cryopod,00:32
543,49807,Max Black,00:00,Station Engineer,Traitor,{Traitor},Ghosted in Cryopod,00:33
544,49807,John Gardner,00:00,Chaplain,"",,Cryopod,00:47
545,49807,Brodie McDonald,00:00,Janitor,"",,Cryopod,00:58
546,49807,Kameron Dean,00:26,Chief Engineer,"",,Ghosted in Cryopod,01:05
547,49807,maintenance drone (249),00:28,Cyborg,"",,Ghosted,01:20
548,49807,mouse (856),00:14,Animal,"",,Ghosted,01:26
549,49807,Olban Deer,00:00,Research Assistant,"",,Cryopod,01:27
550,49807,Gelon Torn,00:00,Botanist,"",,Cryopod,01:27
551,49807,John Rifler,00:32,Technical Assistant,"",,Cryopod,01:27
552,49807,Aphelios Tildor,00:00,Cyborg,"",,Ghosted,01:31
553,49807,FIRC-540,00:00,Cyborg,"",,Ghosted,01:34
554,49807,Rafael Sunders,00:00,Test Subject,"",,Ghosted,01:37
555,49807,Yahir Murray,00:00,Cyborg,"",,Ghosted,01:38
556,49807,Tamsin Winton,01:15,Security Cadet,"",,Ghosted,01:41
557,49807,John Gardner,00:00,Chaplain,"",,Disconnected,00:26
558,49807,Gelon Torn,00:00,Botanist,"",,Disconnected,00:32
559,49807,Olban Deer,00:00,Research Assistant,"",,Disconnected,00:55
560,49807,Thomas Leech,00:00,Librarian,Traitor,{Traitor},Disconnected,01:05
561,49807,DOMminick,01:03,pAI,"",,Disconnected,01:12
562,49807,Sergey Spasskiy,01:10,Test Subject,"",,Disconnected,01:16
563,49807,Charles Evans,00:41,Test Subject,"",,Disconnected,01:19
564,49807,Ruslan Orudjov,00:06,Medical Intern,"",,Disconnected,01:29
565,49807,Sbignev Bjesinskii,00:21,Internal Affairs Agent,"",,Disconnected,01:31
566,49807,Alexey Smirnov,00:06,Barber,"",,Disconnected,01:32
567,49807,Artem Kotov,00:00,Station Engineer,Traitor,{Traitor},Disconnected,01:41
568,49807,T-850,00:00,AI,"",,Disconnected,01:38
569,49807,Johnny Blade,00:00,Security Officer,"",,Disconnected,01:40
570,49324,Vadim Kapustin,00:00,Botanist,"",,Ghosted in Cryopod,00:09
571,49324,Lucas Gibson,00:00,Cyborg,"",,Ghosted,00:21
572,49324,Vadim Kapustin,00:00,Botanist,"",,Cryopod,00:25
573,49324,Blake Weisgarber,00:01,Janitor,"",,Ghosted in Cryopod,00:39
574,49324,Kihayakahyachichaya,00:00,MODE,Vox Raider,{Vox Raider},Ghosted,00:43
575,49324,Vadim Kapustin,00:42,"","",,Ghosted,00:58
576,49324,mouse (214),01:07,Animal,"",,Ghosted,01:08
577,49324,Zach'ary S'eelig,00:00,Security Officer,"",,Ghosted in Cryopod,01:09
578,49324,Liam O'Shea,00:00,Chief Medical Officer,"",,Ghosted in Cryopod,01:14
579,49324,Blake Weisgarber,00:01,Janitor,"",,Cryopod,01:24
580,49324,Zach'ary S'eelig,00:00,Security Officer,"",,Cryopod,01:24
581,49324,Curly Mens,00:00,Detective,"",,Ghosted in Cryopod,01:25
582,49324,Liam O'Shea,00:00,Chief Medical Officer,"",,Cryopod,01:28
583,49324,Gerss Pharengeit,00:00,Station Engineer,"",,Cryopod,01:28
584,49324,Jay Miller,00:00,Quartermaster,"",,Cryopod,01:34
585,49324,Micheal Milne,00:00,Cyborg,"",,Ghosted,01:38
586,49324,Lion Remark,00:00,Test Subject,"",,Disconnected,00:16
587,49324,Vadim Kapustin,00:10,default,"",,Disconnected,00:27
588,49324,Artem Byblikov,00:00,Xenobiologist,"",,Disconnected,00:55
589,49324,Tristen Hanford,00:29,Technical Assistant,"",,Disconnected,01:03
590,49324,Roy Walker,00:00,Station Engineer,"",,Disconnected,01:16
591,49324,Otto Schulz,00:53,Security Officer,"",,Disconnected,01:22
592,49324,Cassian Winton,00:19,Virologist,"",,Disconnected,01:30
593,49324,Kahkahihayakahhitihi,00:00,MODE,Vox Raider,{Vox Raider},Disconnected,01:35
594,49890,Carlos Alfonco Lopes,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
595,49890,Myron Demetrios,00:00,Technical Assistant,"",,Cryopod,00:15
596,49890,Sergey Labuda,00:00,Technical Assistant,"",,Ghosted in Cryopod,00:21
597,49890,Unbelievable God,00:20,Chaplain`s staff,"",,Ghosted,00:27
598,49890,Brodie McDonald,00:00,Chaplain,"",,Cryopod,00:36
599,49890,Ramshira Niir'sha,00:00,Paramedic,"",,Cryopod,01:13
600,49890,Kameron Dean,01:13,Security Cadet,"",,Ghosted in Cryopod,01:14
601,49890,Kevin Dallas,00:00,Recycler,Revolutionary,{Revolutionary},Cryopod,01:20
602,49890,Maya Foxova,00:19,Shaft Miner,"",,Ghosted,01:25
603,49890,diona nymph (47),01:25,"","",,Ghosted,01:28
604,49890,Morgan Prevatt,00:00,Scientist,"",,Cryopod,01:30
605,49890,Lim Al-Kuds,00:15,Test Subject,"",,Cryopod,01:31
606,49890,diona nymph (539),01:31,"","",,Ghosted,01:36
607,49890,podkid (929),01:29,"","",,Ghosted,01:37
608,49890,podkid (929),01:29,"","",,Ghosted,01:37
609,49890,podkid (929),01:29,"","",,Ghosted,01:37
610,49890,diona nymph (226),01:38,"","",,Ghosted,01:38
611,49890,Aphelios Tildor,00:12,Station Engineer,Revolutionary,{Revolutionary},Ghosted,01:41
612,49890,Nina Volk,00:36,Medical Doctor,"",,Ghosted,01:43
613,49890,Ivan Dzasohov,00:00,Shaft Miner,"",,Disconnected,00:21
614,49890,James Carter,00:30,Librarian,"",,Disconnected,00:33
615,49890,Ink Void,00:00,Janitor,Traitor,{Traitor},Disconnected,00:51
616,49890,Lim Al-Kuds,00:15,Test Subject,"",,Disconnected,00:59
617,49890,Edward Killstone,00:00,Station Engineer,"",,Disconnected,01:13
618,49890,Selivan Jonce,00:25,Technical Assistant,"",,Disconnected,01:17
619,49890,Gelon Torn,00:00,Xenoarchaeologist,"",,Disconnected,01:26
620,49890,diona nymph (443),01:32,"","",,Disconnected,01:35
621,49890,Ollan Yid,01:38,Test Subject,"",,Disconnected,01:42
622,49890,Zayden Fiddler,00:12,Warden,"",,Disconnected,01:43
623,49786,Steve Anderson,00:00,Medical Doctor,"",,Cryopod,00:16
624,49786,Ink Void,00:00,Test Subject,"",,Cryopod,00:20
625,49786,Matthew Parsons,00:12,Test Subject,"",,Cryopod,00:48
626,49786,Cole Basmanoff,00:00,Security Officer,"",,Ghosted in Cryopod,00:59
627,49786,Seymour Briggs,00:00,Roboticist,"",,Cryopod,01:06
628,49786,Bongo Punch,00:00,Station Engineer,"",,Ghosted in Cryopod,01:18
629,49786,Albina Steinau,00:00,Security Officer,"",,Ghosted,01:18
630,49786,Kssa'ha Si'Krossh,00:00,Scientist,"",,Ghosted,01:20
631,49786,Leeland Rahl,00:00,Warden,"",,Ghosted,01:22
632,49786,Secondary 1473,01:29,MODE,Cortical Borer,{Cortical Borer},Ghosted,01:34
633,49786,Ink Void,00:00,Test Subject,"",,Disconnected,00:03
634,49786,Viktor Galvares,00:18,Shaft Miner,"",,Disconnected,00:42
635,49786,Micah Nehling,00:20,Test Subject,"",,Disconnected,00:42
636,49786,Popeyg Khalil Ogly,00:00,Chef,"",,Disconnected,00:47
637,49786,Oliver Listvik,00:00,Recycler,"",,Disconnected,00:48
638,49786,Kenneth Harrow,00:00,Xenobiologist,"",,Disconnected,00:58
639,49786,Michael Badger,00:00,Janitor,"",,Disconnected,01:03
640,49786,Antony Hoy,00:06,Station Engineer,"",,Disconnected,01:17
641,49786,Robert Boyd,00:06,Shaft Miner,"",,Disconnected,01:23
642,49786,Hasitihika,00:00,Medical Doctor,"",,Disconnected,01:28
643,49786,Bryan James,00:00,Detective,"",,Disconnected,01:28
644,49786,Brodie McDonald,00:00,Shaft Miner,"",,Disconnected,01:34
645,49304,Eugene Angelo,00:55,Detective,"",,Cryopod,01:33
646,49302,"",00:02,"","",,Ghosted,00:03
647,49302,Arleen Morris,00:00,Head of Security,"",,Cryopod,00:15
648,49302,Cassian Winton,00:09,Geneticist,"",,Cryopod,00:45
649,49302,Jose Butterfill,01:11,Chief Engineer,"",,Cryopod,04:06
650,49306,Lucky Madheal,00:00,Shaft Miner,"",,Cryopod,01:34
651,49887,Ronald Wood,00:00,Test Subject,"",,Ghosted in Cryopod,00:00
652,49887,Ruben Foster,00:00,Botanist,"",,Ghosted in Cryopod,00:28
653,49887,Makskim Shomski,00:09,Geneticist,"",,Cryopod,00:38
654,49887,maintenance drone (841),01:04,Cyborg,"",,Ghosted,01:06
655,49887,podkid (854),00:28,"","",,Ghosted,01:15
656,49887,Makskim Shomski,00:09,Geneticist,"",,Disconnected,00:13
657,49887,Victoria Jacqueline,00:00,Cyborg,"",,Disconnected,00:40
658,49912,Ben Vorg,00:13,Station Engineer,"",,Cryopod,00:34
659,49912,Ferdinand Bellerofont,00:00,Chief Engineer,"",,Cryopod,01:06
660,49912,Ali Azar,01:16,Detective,"",,Ghosted,01:30
661,49912,Sal Lord,00:00,Geneticist,"",,Cryopod,01:37
662,49912,Johnathan Armstrong,00:57,Shaft Miner,"",,Disconnected,00:59
663,49450,Jack Willows,00:00,Quartermaster,"",,Ghosted in Cryopod,00:37
664,49450,Jack Willows,00:00,Quartermaster,"",,Cryopod,00:51
665,49450,Tomylia Quqozkrq,00:00,Xenobiologist,"",,Cryopod,00:53
666,49450,Karen,00:00,Bartender,"",,Ghosted in Cryopod,01:01
667,49450,Karen,00:00,Bartender,"",,Cryopod,01:17
668,49450,Robert Sanchez,01:04,Scientist,"",,Cryopod,02:02
669,49450,JRD-703,01:35,Cyborg,"",,Disconnected,01:52
670,49450,Renis Dagina,01:34,Technical Assistant,"",,Disconnected,01:54
671,49822,Anna Smith,00:00,Research Director,"",,Ghosted in Cryopod,00:11
672,49822,Elizabeth Rubram,00:00,Forensic Technician,"",,Ghosted,00:44
673,49822,Albert Edwards,00:01,Roboticist,"",,Ghosted in Cryopod,00:58
674,49822,Honkel,00:00,Clown,"",,Cryopod,01:06
675,49822,Chloe Price,00:10,Quartermaster,"",,Cryopod,01:14
676,49822,Viktor Valentine,01:27,Head of Security,"",,Ghosted in Cryopod,01:30
677,49822,BIBUS,01:26,Clown,"",,Ghosted,01:37
678,49822,unknown,01:33,default,"",,Ghosted,01:39
679,49822,Shala'Raigar Nar Raina,00:20,Security Officer,"",,Disconnected,00:31
680,49822,Honkel,00:00,Clown,"",,Disconnected,00:45
681,49822,maintenance drone (739),00:45,Cyborg,"",,Disconnected,00:49
682,49822,maintenance drone (609),01:02,Cyborg,"",,Disconnected,01:03
683,49822,Reg Harman,00:00,Medical Intern,"",,Disconnected,01:06
684,49822,Emanuel Parker,00:30,Roboticist,"",,Disconnected,01:14
685,49822,Helen Knapp,00:00,Scientist,"",,Disconnected,01:34
686,49822,Ginger Sauter,01:29,Test Subject,"",,Disconnected,01:41
687,49822,Diego Lester,00:01,Chef,"",,Disconnected,01:42
688,49453,Vadim Kapustin,00:00,Mime,"",,Ghosted in Cryopod,00:05
689,49453,Vadim Kapustin,00:00,Mime,"",,Cryopod,00:19
690,49453,Svinka,00:00,Clown,"",,Ghosted,00:21
691,49453,Solveig Potter,00:00,Security Officer,"",,Ghosted,00:25
692,49453,Dmitriy Rovel,00:00,Security Officer,"",,Disconnected,00:03
693,49319,Shagan Rock'Shur,00:00,Test Subject,"",,Ghosted,00:04
694,49319,Shagan Rock'Shur,00:00,Test Subject,"",,Cryopod,00:19
695,49319,Quumxuqmqoo Zixqilxuq,00:00,Medical Doctor,"",,Cryopod,01:02
696,49319,Osmund Dennis,00:18,Research Assistant,"",,Cryopod,01:06
697,49903,Shivi Soha'ru,00:00,Shaft Miner,"",,Ghosted in Cryopod,00:00
698,49903,Petr Metelsky,00:00,Technical Assistant,"",,Cryopod,00:16
699,49903,Karen,00:00,Atmospheric Technician,"",,Ghosted,00:43
700,49903,Tate Benford,00:00,Chief Medical Officer,"",,Ghosted in Cryopod,00:44
