id,root_id,crewscore,rating,stuffshipped,stuffharvested,oremined,researchdone,eventsendured,powerloss,mess,meals,disease,deadcommand,arrested,traitorswon,roleswon,allarrested,opkilled,disc,nuked,destranomaly,rec_antags,crew_escaped,crew_dead,crew_total,crew_survived,captain,powerbonus,messbonus,deadaipenalty,foodeaten,clownabuse,richestname,richestjob,richestcash,richestkey,dmgestname,dmgestjob,dmgestdamage,dmgestkey
120,50144,2625,Promotions for Everyone,0,0,0,7,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"",1,0,0,0,0,"","",0,"","","",0,""
121,49672,3236,Promotions for Everyone,0,0,105,26,0,0,224,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,"",1,0,0,38,62,Albert Braun,Internal Affairs Agent,1700,Iygorsh,"","",0,""
122,49379,-212,Outclassed by Lab Monkeys,0,0,323,7,0,5,230,2,0,0,0,0,0,0,0,0,0,0,0,5,2,24,9,"",0,0,0,57,0,Blake Briner,Station Engineer,935,DarkDragos,Elige Kamsky,Test Subject,0,Artem33153
123,49462,19910,The Pride of Science Itself,5,226,17712,61,0,2,813,58,0,0,0,0,0,0,0,0,0,0,0,24,1,67,37,{Solveig Potter},0,0,0,178,49,Waver Purplehead,Medical Doctor,2059,KandJX,Amos Best,Recycler,0,Citizen14376
124,49893,2654,Promotions for Everyone,0,85,0,7,0,0,216,35,0,0,0,0,0,0,0,0,0,0,0,6,1,9,6,"",1,0,0,90,24,Trey Noton,Head of Personnel,3450,Madpan133,Rusnya,"",1,Duke of Orkney
125,49740,-1404,You're All Fired,0,0,0,7,0,18,324,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,"",0,0,0,6,0,"","",0,"","","",0,""
126,49739,7181,Ambassadors of Discovery,5,171,4238,63,0,0,933,28,0,0,0,0,0,0,0,0,0,0,0,22,7,72,39,{Lim Al-Kuds},1,0,0,173,6,Rex Belov,Shaft Miner,1500435,BeliY,Eliot Williamson,Technical Assistant,0,SOVA_06
127,49870,2700,Promotions for Everyone,0,0,0,7,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"",1,0,0,1,0,Alexander Sokolov,Scientist,360,Duke of Orkney,"","",0,""
128,49895,5064,Ambassadors of Discovery,0,133,2649,18,0,0,343,18,0,0,0,0,0,0,0,0,0,0,0,0,2,60,62,{Ferdinand Bellerofont},1,0,0,19,19,"","",0,"","","",0,""
129,49894,-280,A Wretched Heap of Scum and Incompetence,2,9,136,7,0,7,100,5,0,0,0,0,1,0,0,0,0,0,0,0,1,26,26,{Gennady Whiteman},0,0,0,5,0,"","",0,"","","",0,""
130,49679,5022,Ambassadors of Discovery,1,0,992,47,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,4,"",1,0,0,1,0,Anna Smith,Research Director,1850,Lazarev Vladimir,"","",0,""
131,49928,-23,The Undesirables,4,10,0,7,0,16,303,18,0,0,0,0,0,0,0,0,0,0,0,6,0,15,10,"",0,0,0,85,42,Joseph Dreyfus,Head of Security,2695,Carpo22,Oldman Kirsan,Head of Personnel,1,Pasha2oo
132,49876,7231,Ambassadors of Discovery,12,39,3636,7,0,0,214,47,0,0,0,0,0,0,0,0,0,0,0,7,1,19,11,{Gennady Whiteman},1,0,0,49,0,Annabelle Schwarz,"",1225,Bowlofsoup,Georg Selinof,Chef,0,Dojoan
133,49741,3502,Promotions for Everyone,0,40,2270,40,0,2,403,6,0,0,0,0,0,0,0,0,0,0,0,17,0,33,29,{Gennady Whiteman},0,0,0,115,18,Elizabeth Rubram,Forensic Technician,7942,DeadFan,Isaiah Vader,Roboticist,52,Maleyvich
134,49932,2095,Promotions for Everyone,0,1,0,7,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,3,"",1,0,0,27,0,Juan Williis,Shaft Miner,355,Moonlight7,Makskim Shomski,Quartermaster,0,Herty
135,50086,2410,Promotions for Everyone,0,9,0,7,0,0,334,20,0,0,0,0,0,0,0,0,0,0,0,7,1,18,13,"",1,0,0,95,133,Lion Remark,Chemist,1275,Alekspeshkov,Mason Poisoner,Test Subject,11,Mason Poisoner
136,50169,2698,Promotions for Everyone,0,49,483,7,0,0,419,0,0,0,0,0,0,0,0,0,0,0,0,5,1,18,6,"",1,0,0,67,0,Luke Roadman,Botanist,13600,Gaming Dog,"","",0,""
137,49742,881,Lean Mean Machine Thirteen,1,64,5632,87,0,26,1715,44,0,0,0,0,0,0,0,0,0,0,0,1,21,82,28,{Yui Nisimura},0,0,0,161,0,Karen,Research Director,1500,Refug,"","",0,""
138,49930,6056,Ambassadors of Discovery,0,140,1129,82,0,0,193,4,0,0,0,0,0,0,0,0,0,0,0,10,1,27,11,"",1,0,0,107,0,Adam Baklazhanov,Botanist,12566,Hohol2007,"","",0,""
139,49933,3221,Promotions for Everyone,8,17,3755,8,0,7,266,7,0,0,0,0,0,0,0,0,0,0,0,2,4,24,2,{Victoria Bingle},0,0,0,77,1,Emanuel Parker,Roboticist,720,Kyky3782,"","",0,""
140,49743,7934,Ambassadors of Discovery,2,78,3301,59,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,17,0,40,23,"",1,0,0,210,0,Adam Baklazhanov,Botanist,14584,Hohol2007,Joe Jab,Mime,0,Aninihka
141,49744,4126,Promotions for Everyone,3,251,2250,62,0,2,815,58,0,0,0,0,0,0,4,0,0,0,0,25,6,68,43,"",0,0,0,120,30,Norman Don,Xenoarchaeologist,1570,Intesus,Zikkykikati,Chemist,0,FlyingDebil
142,49397,3980,Promotions for Everyone,0,157,2253,46,0,2,350,55,0,0,0,0,0,0,0,0,0,0,0,13,0,47,26,{Gennady Whiteman},0,0,0,132,117,Edwin Teagarden,Station Engineer,2120,11Kobra11,Janel Clarke,Recycler,22,Kot2341
143,49676,2708,Promotions for Everyone,0,34,252,7,0,0,63,5,0,0,0,0,1,0,0,0,0,0,0,0,0,14,21,"",1,0,0,6,5,"","",0,"","","",0,""
144,49729,2907,Promotions for Everyone,2,4,60,7,0,0,207,3,0,0,0,0,0,0,0,0,0,0,0,7,0,23,11,"",1,0,0,76,0,Norbert Albre,Roboticist,2918,Wolf_Drake,Zayden Fiddler,Warden,0,SergalCute
145,49804,-1307,You're All Fired,3,0,0,7,0,33,297,4,0,0,0,0,0,0,0,0,0,0,0,11,3,18,15,"",0,0,0,29,49,Giovanni Archibald,Internal Affairs Agent,955,Solaridze,Mr.Honky,Clown,47,TheOrangeTim
146,50175,-1327,You're All Fired,0,6,0,7,0,42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,"",0,0,0,9,0,"","",0,"","","",0,""
147,49357,4176,Promotions for Everyone,0,0,563,40,0,0,182,4,0,0,0,0,0,0,0,0,0,0,0,3,0,14,4,"",1,0,0,16,0,Jerry Clewett,Research Director,11625,Afiugs,"","",0,""
148,50085,-1158,You're All Fired,0,0,70,7,0,46,158,0,0,0,0,0,0,0,0,0,0,0,0,4,0,12,6,"",0,0,0,7,0,Hans Uberman,Security Officer,705,Vkjkfn,"","",0,""
149,49732,2704,Promotions for Everyone,0,23,0,7,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",1,0,0,2,0,"","",0,"","","",0,""
150,50165,-140,Outclassed by Lab Monkeys,0,0,85,7,0,8,220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,"",0,0,0,1,1,Mike Ward,Quartermaster,275,Misha.Jedi14,"","",0,""
151,49823,-674,A Waste of Perfectly Good Oxygen,0,0,0,7,0,29,39,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,{Brittany Ray},0,0,0,0,0,Brittany Ray,Captain,600,Individuum135,"","",0,""
152,49821,-246,Outclassed by Lab Monkeys,17,624,3144,63,0,9,2639,51,0,0,0,0,0,0,0,0,0,0,0,19,20,74,37,{Lim Al-Kuds},0,0,0,127,0,Arleen Morris,Internal Affairs Agent,1125,StepanZZZ,Koudi Cooper,Roboticist,22,TryXAH
153,49405,5937,Ambassadors of Discovery,0,2,1319,65,0,0,164,1,0,0,0,0,0,0,0,0,0,0,0,13,0,22,18,"",1,0,0,18,0,Alfred Kellog,Chief Engineer,1410,Just user2211,Katyusha Morozova,Medical Doctor,1,Platon Degeneratov
154,49468,3096,Promotions for Everyone,8,33,2626,75,0,19,1003,22,0,0,0,0,0,0,4,0,0,0,0,2,8,62,26,"",0,0,0,192,0,Dar'zahr,Medical Doctor,800,HopelessSoul,M'ark M'rshan,Test Subject,17,Morkleb
155,49406,8570,Ambassadors of Discovery,8,0,3714,59,0,0,404,8,0,0,0,0,0,0,0,0,0,0,0,14,0,33,23,{Dorothy Woodward},1,0,0,69,1,Son Of Bucket,Shaft Miner,1620,Individuum135,"","",0,""
156,49920,-3468,You're All Fired,0,248,3441,45,0,3,2502,37,0,0,0,0,0,0,0,0,0,0,0,6,25,82,30,{Deni Rise},0,0,0,104,62,Danny Moon,Librarian,2140,DED_MARAZM,Nick Fox,Technical Assistant,146,""
157,49841,8786,Ambassadors of Discovery,1,0,3737,82,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,24,1,38,30,{Xander Morris},1,0,0,113,15,Rose Willow,Head of Security,1420,NinjaPikachushka,Mr.Honky,Clown,41,TheOrangeTim
158,49730,381,Best of a Good Bunch,3,0,45,7,0,2,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,{Otto Schulz},0,0,0,4,0,Otto Schulz,Captain,1500,Hans32,"","",0,""
159,49798,47,"Not Bad, but Not Good",0,0,145,7,0,9,63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,5,{Otto Schulz},0,0,0,3,0,Jon Ers,Research Director,750,DarkFurrSss,"","",0,""
160,49687,10014,The Pride of Science Itself,3,63,5799,50,0,0,218,49,0,0,0,0,0,0,0,0,0,0,0,6,1,28,19,"",1,0,0,78,37,Anna Smith,Research Director,1500,Lazarev Vladimir,Larry Barret,Chef,0,OgYr4Nk
161,49671,4303,Promotions for Everyone,4,232,1117,7,0,0,291,42,0,0,0,0,0,0,0,0,0,0,0,11,1,21,15,"",1,0,0,70,0,Arleen Morris,Head of Personnel,1750,StepanZZZ,Curly Mens,Shaft Miner,1,Arygal
162,49810,6238,Ambassadors of Discovery,2,52,1722,68,0,0,341,3,0,0,0,0,0,0,0,0,0,0,0,14,1,42,23,"",1,0,0,87,67,Mr.Honky,Clown,13120,TheOrangeTim,Shashar Ra'Rsh,Roboticist,0,""
163,49689,3100,Promotions for Everyone,0,30,424,17,0,0,114,0,0,0,0,0,1,0,0,0,0,0,0,0,0,52,54,{Kale Gibson},1,0,0,27,4,"","",0,"","","",0,""
164,50088,-4,Not So Good,0,0,1115,17,0,12,519,0,0,0,0,0,1,0,0,0,0,0,0,0,2,28,32,"",0,0,0,9,1,"","",0,"","","",0,""
165,50152,7051,Ambassadors of Discovery,1,0,3122,46,0,0,341,3,0,0,0,0,0,0,0,0,0,0,0,12,0,26,19,{Gatatikikichakiya},1,0,0,47,12,Gatatikikichakiya,Captain,1499,FaH3uJIb,Matthew Parsons,Recycler,0,FeudeyTF
166,49383,6380,Ambassadors of Discovery,0,3,1871,61,0,0,204,1,0,0,0,0,0,0,0,0,0,0,0,15,0,22,18,{Georg Selinof},1,0,0,50,14,Jose Butterfill,Head of Personnel,2445,Peperspray,God Emperor of Mankind,Research Director,1,Arygal
167,49886,6341,Ambassadors of Discovery,4,22,4090,62,0,1,371,54,0,0,0,0,0,0,0,0,0,0,0,28,2,64,44,"",0,0,0,162,46,Luke Roadman,Botanist,16820,Gaming Dog,Collin Pearsall,Recycler,0,Ser.Loret
168,49733,-4849,You're All Fired,5,42,1829,21,0,9,1260,11,0,0,0,0,1,0,0,0,0,0,0,0,24,46,24,"",0,0,0,26,8,"","",0,"","","",0,""
169,49815,2754,Promotions for Everyone,6,10,0,7,0,0,321,1,0,0,0,0,0,0,0,0,0,0,0,6,1,19,6,"",1,0,0,124,0,Tristan Garratt,Station Engineer,2665,"",Tristan Garratt,Station Engineer,21,""
170,50104,-989,A Waste of Perfectly Good Oxygen,2,250,0,7,0,39,189,42,0,0,0,0,0,0,0,0,0,0,0,2,1,13,5,"",0,0,1,77,0,Thomas Metzer,Station Engineer,1450,Hanh02,"","",0,""
171,49400,8689,Ambassadors of Discovery,2,258,5201,64,0,0,890,35,0,0,0,0,1,0,0,0,0,0,1,15,3,52,24,"",1,0,0,143,53,Lion Remark,Test Subject,22250,Alekspeshkov,Lary Doger,Medical Doctor,27,YnurDuon
172,49842,-410,A Wretched Heap of Scum and Incompetence,0,18,0,7,0,1,168,12,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,"{Raymond Kanaga,Alexander Sokolov}",0,0,0,64,0,"","",0,"","","",0,""
173,49388,1322,Promotions for Everyone,1,76,809,13,0,11,258,22,0,0,0,0,0,0,0,0,0,0,0,28,1,39,36,{Lim Tresspadas},0,0,0,55,20,Valeriy Krakov,Test Subject,1020,ICE IS NICE,Norman Normans,Station Engineer,14,TheLone
174,49675,6010,Ambassadors of Discovery,0,11,1396,64,0,0,122,1,0,0,0,0,0,0,0,0,0,0,0,12,0,25,17,"",1,0,0,37,0,Donald Siegrist,Security Cadet,1900,SMOLIN,Maya Foxova,Virologist,7,FoxedHuman
175,49417,3288,Promotions for Everyone,5,0,0,7,0,0,127,1,0,0,0,0,0,0,0,0,0,0,0,13,0,17,16,"",1,0,0,47,0,Liam O'Shea,Chief Engineer,1445,Onikuru,Liam O'Shea,Chief Engineer,5,Onikuru
176,49846,2265,Promotions for Everyone,0,70,2084,7,0,2,434,24,0,0,0,0,0,0,0,0,0,0,0,11,0,49,34,{Jay Lineman},0,0,0,180,3,Ivan Dzasohov,Shaft Miner,3341,Zonador,Zack Schrader,Recycler,0,0_Ghost_0
177,49731,4874,Promotions for Everyone,18,0,528,21,0,0,339,11,0,0,0,0,0,0,0,0,0,0,0,16,1,34,22,"",1,0,0,44,0,Artemida Byblikova,Chief Engineer,1750,HE_APTEM,Theodore Curry,"",1,Bozzie
178,50106,1916,Promotions for Everyone,0,0,568,62,0,4,367,10,0,0,0,0,0,0,0,0,0,0,0,7,1,18,13,"",0,0,0,72,17,Morgan Hicks,Scientist,1235,Dushess,Hatika,Scientist,1,Zero Inside
179,49799,-3138,You're All Fired,0,1,625,7,0,111,244,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,4,"",0,0,0,2,0,Sandra Maclagan,Head of Security,750,KurvoAttano,"","",0,""
180,49735,3148,Promotions for Everyone,0,192,70,7,0,0,54,21,0,0,0,0,0,0,0,0,0,0,0,5,0,9,10,{Harvey Powers},1,0,0,18,43,Harvey Powers,Captain,2100,CTpacTHblu JluHb,"","",0,""
181,50140,1710,Promotions for Everyone,1,1,1473,7,0,4,114,7,0,0,0,0,0,0,0,0,0,0,0,6,0,13,6,"",0,0,0,22,1,Kshchis'sar Nsia,Scientist,1286,DarkDragos,Gordon Friman,Clown Candidate,0,BigZarik
182,49413,3350,Promotions for Everyone,9,146,411,54,0,1,302,16,0,0,0,0,1,0,0,0,0,0,0,40,0,74,53,{Troy Orgail},0,0,0,121,18,Artem Byblikov,Xenoarchaeologist,8950,HE_APTEM,Amelia Evilstone,Xenobiologist,0,Skydiverq
183,49387,744,Lean Mean Machine Thirteen,0,488,0,7,0,3,74,32,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,"",0,0,0,11,0,Arielle Ward,Medical Doctor,965,KurvoAttano,"","",0,""
184,50087,6242,Ambassadors of Discovery,1,29,1161,82,0,0,183,10,0,0,0,0,0,0,0,0,0,0,0,16,1,31,25,"",1,0,0,109,19,Steven Koolen,Chief Medical Officer,2532,WyrmP,Ruben Foster,"",0,JustChel
185,49411,3104,Promotions for Everyone,0,0,456,7,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,{Otto Schulz},1,0,0,7,0,"","",0,"","","",0,""
186,50035,3683,Promotions for Everyone,0,0,974,7,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,5,"",1,0,0,12,0,Marcus Frei,Chief Engineer,2620,Seorid,"","",0,""
187,49861,191,Skillful Servants of Science,0,8,2456,18,0,28,1523,15,0,0,0,0,0,0,0,0,0,0,0,39,5,72,56,"",0,0,1,54,14,Aurelianus Aquilimus,Botanist,5280,MrVeneficus,Shak'Ket Hessa,Psychiatrist,77,Stepansamp228pos
188,49867,4447,Promotions for Everyone,7,0,2126,52,0,1,304,24,0,0,0,0,0,0,0,0,0,0,0,18,0,37,29,"",0,0,0,92,62,Kenneth Harrow,Xenobiologist,1140,Chef2020,Reg Harman,Shaft Miner,0,Pupa_d
189,49737,1340,Promotions for Everyone,0,267,2831,48,0,118,1253,39,0,0,1,0,0,0,3,0,0,0,0,26,4,56,42,{Marco Holmes},0,0,0,84,3,Rex Belov,Janitor,7510,BeliY,Sergey Gluhar,Medical Doctor,0,Lucius666Kain
190,49389,-1445,You're All Fired,0,0,1196,7,0,97,116,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,11,"",0,0,0,11,3,Harvey Powers,Head of Security,750,CTpacTHblu JluHb,Cameron Richard,Chemist,0,Maksim4114
191,50154,1300,Promotions for Everyone,1,242,565,49,0,1,487,13,0,0,0,0,0,0,0,0,0,0,0,16,4,46,29,{Gennady Whiteman},0,0,0,71,68,Alan Ward,"",1450,NikMaestro,Aleksandr Shterc,Paramedic,122,Nechto
192,49407,1144,Promotions for Everyone,1,0,0,58,0,14,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,37,"",0,0,0,5,4,"","",0,"","","",0,""
193,49358,2926,Promotions for Everyone,0,0,250,7,0,0,109,10,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,"",1,0,0,66,0,Issar Hess,Warden,3252,DarkFurrSss,"","",0,""
194,49859,5568,Ambassadors of Discovery,3,0,1002,67,0,0,944,25,0,0,0,0,0,0,5,0,0,0,1,26,5,52,46,"",1,0,0,121,54,Sergey Sverlov,"",1740,Sergey sverlo,Alex Ermakov,Bartender,0,AlexSHIKHOV
195,49892,2614,Promotions for Everyone,1,13,2355,48,0,10,589,29,0,0,0,0,0,0,0,0,0,0,0,19,4,67,39,"",0,0,0,122,44,Steven Koolen,Chief Medical Officer,1000,WyrmP,GREAT HONKUS,Clown,88,""
196,49410,2173,Promotions for Everyone,0,12,0,7,0,0,119,4,0,0,0,0,0,0,0,0,0,0,0,2,2,8,2,{Samuel Alliman},1,0,0,13,0,Sergius D. Vinbertus,Chef,80,Vinbert,"","",0,""
197,49869,3791,Promotions for Everyone,8,66,1496,55,0,1,666,55,0,0,0,0,0,0,0,0,0,0,0,26,1,52,36,{Kale Gibson},0,0,0,165,62,Kale Gibson,Captain,2100,Ke-nt0,Georg Selinof,Chef,14,Dojoan
198,50047,327,Best of a Good Bunch,0,35,0,7,0,1,223,42,0,0,0,0,0,0,0,0,0,0,0,5,0,12,6,{Helforetti Richer},0,0,0,41,0,Helforetti Richer,Captain,1750,Salvador_RU,"","",0,""
199,49863,5341,Ambassadors of Discovery,15,82,3212,56,0,6,1128,105,0,0,0,0,0,0,0,0,0,0,0,41,4,82,60,"",0,0,0,321,13,Luke Roadman,Botanist,10998,Gaming Dog,Popeyg Khalil Ogly,Quartermaster,26,Fortunate Son
200,49537,2787,Promotions for Everyone,0,0,330,7,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,2,1,5,3,"",1,0,0,6,0,Bondrud Summy,Internal Affairs Agent,1186,Bahamut716,"","",0,""
201,50100,194,Skillful Servants of Science,1,0,0,7,0,1,111,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,3,{Ernest Butusov},0,0,0,29,0,Gleb Sobachkin,Scientist,1085,OrbDogg,Pedro Pearsall,Station Engineer,0,Solaridze
202,50141,-904,A Waste of Perfectly Good Oxygen,0,0,0,7,0,1,134,0,0,0,0,0,0,0,0,0,0,0,0,2,4,11,3,"",0,0,0,17,0,Kane Ayron,Technical Assistant,324,Sleak88,"","",0,""
203,49346,3519,Promotions for Everyone,3,0,0,37,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,"",1,0,0,4,6,"","",0,"","","",0,""
204,49660,2120,Promotions for Everyone,0,0,1901,7,0,1,61,0,0,0,0,0,0,0,0,0,0,0,0,4,0,11,8,"",0,0,0,0,0,Marcus Fulton,Scientist,720,Dikkii931,"","",0,""
205,49429,3147,Promotions for Everyone,4,0,85,7,0,0,258,2,0,0,0,0,0,0,0,0,0,0,0,12,0,20,17,"",1,0,0,46,31,Alan Smail,Security Officer,1335,Jack Omnicus,"","",0,""
206,50037,3130,Promotions for Everyone,1,14,270,7,0,0,174,2,0,0,0,0,0,0,0,0,0,0,0,9,0,14,11,"",1,0,0,70,0,Kane Thompson,Test Subject,2465,OlderMan,Sal Lord,Scientist,2,KNoT94
207,50146,-3911,You're All Fired,1,22,25,7,0,110,1098,11,0,0,0,0,0,0,0,0,0,0,0,4,0,7,5,{Jayce Snyder},0,0,0,1,0,Jayce Snyder,Captain,900,Kalter228dead,"","",0,""
208,49677,7008,Ambassadors of Discovery,2,34,2515,68,0,0,456,20,0,0,0,0,0,0,0,0,0,0,0,15,1,39,30,"",1,0,0,171,70,Dmitriy Ulyanov,Chief Medical Officer,5470,AndreyGysev,Otto Schulz,Quartermaster,21,Hans32
209,49866,7254,Ambassadors of Discovery,10,70,4471,39,0,0,1752,64,0,0,0,0,0,0,0,0,0,0,0,29,4,71,39,{Dominick Tanner},1,0,0,259,73,Georg Selinof,Botanist,10431,Dojoan,Kennzi Merriman,Security Officer,0,Oleg1231
241,49654,441,Best of a Good Bunch,0,11,399,7,0,3,154,23,0,0,0,0,0,0,0,0,0,0,0,8,1,14,10,"",0,0,0,43,0,M'ark M'rshan,Paramedic,45770,Morkleb,Colin Wheeler,Technical Assistant,20,QqqZXzz123
210,49683,2574,Promotions for Everyone,0,0,1789,46,0,1,390,0,0,0,0,0,0,0,0,0,0,0,0,13,2,26,15,{Keegan Hunt},0,0,0,41,25,Dariya Nowashtein,Chief Engineer,7000,Onikuru,Grant Hincken,Test Subject,0,Denuccaa
211,49883,3619,Promotions for Everyone,7,64,3188,40,0,8,368,0,0,0,0,0,1,0,0,0,0,0,0,0,2,28,26,"",0,0,0,56,0,"","",0,"","","",0,""
212,49399,158,Skillful Servants of Science,0,0,242,7,0,1,99,2,0,0,0,0,0,0,0,0,0,0,0,3,1,14,10,"",0,0,0,30,18,Trent Osteen,Paramedic,834,Edward459,"","",0,""
213,49868,1925,Promotions for Everyone,1,139,3899,7,0,3,403,19,0,0,0,0,1,0,0,0,0,0,0,0,7,66,45,"",0,0,0,77,53,"","",0,"","","",0,""
214,49360,6302,Ambassadors of Discovery,1,28,1904,54,0,0,145,9,0,0,0,0,0,0,0,0,0,0,0,11,0,16,17,{Dorothy Woodward},1,0,0,33,0,Devon Black,Roboticist,1627,Puzoslav,Devon Black,Roboticist,21,Puzoslav
215,49452,1426,Promotions for Everyone,0,0,0,55,0,1,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,"",0,0,0,23,41,"","",0,"","","",0,""
216,49857,-5692,Singularity Fodder,0,190,281,36,0,20,688,9,0,0,0,0,1,0,0,0,0,0,0,0,23,34,22,{Ferdinand Bellerofont},0,0,0,19,1,"","",0,"","","",0,""
217,50036,2453,Promotions for Everyone,0,0,90,7,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,{Elige Kamsky},1,0,0,0,0,"","",0,"","","",0,""
218,49356,215,Skillful Servants of Science,0,0,746,63,0,42,941,6,0,0,0,0,0,0,0,0,0,0,0,0,1,14,18,"",0,0,0,26,0,"","",0,"","","",0,""
219,49362,5934,Ambassadors of Discovery,9,0,1161,58,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,28,"",1,0,0,18,0,"","",0,"","","",0,""
220,49363,992,Lean Mean Machine Thirteen,1,0,0,38,0,7,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,{Xander Morris},0,0,0,5,0,Noelle Thompson,Chef,80,Smoli,"","",0,""
221,49682,5678,Ambassadors of Discovery,23,52,3885,61,0,35,729,53,0,1,0,0,1,0,0,0,0,0,0,38,2,85,53,{Sharon Nash},0,0,0,216,8,Drill Gnoos,Chief Medical Officer,4335,GrozaAndGrom,Marks Jones,Chemist,144,Barakon
222,49433,-830,A Waste of Perfectly Good Oxygen,0,23,0,7,0,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,"",0,0,0,0,0,"","",0,"","","",0,""
223,50161,4621,Promotions for Everyone,9,50,1442,7,0,0,306,0,0,0,0,0,0,0,0,0,0,0,0,12,1,27,15,"",1,0,0,200,0,Werner Von Schmidt,Head of Personnel,1450,Number360,Makskim Shomski,Geneticist,12,Herty
224,50193,2665,Promotions for Everyone,0,0,0,7,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"",1,0,0,0,0,Melony Campbell,Chief Medical Officer,550,Madpan133,"","",0,""
225,49550,173,Skillful Servants of Science,0,112,0,7,0,1,124,1,0,0,0,0,0,0,0,0,0,0,0,10,1,18,10,"",0,0,0,84,8,Rose Willow,Detective,4150,NinjaPikachushka,Alan Ward,Botanist,20,NikMaestro
226,50157,5187,Ambassadors of Discovery,3,530,1417,7,0,0,770,105,0,0,0,0,0,0,2,0,0,0,1,12,3,37,18,"",1,0,0,146,0,Nikolay Oleinikov,Security Officer,770,Kalter228dead,Matthew Parsons,Recycler,0,FeudeyTF
227,50061,-3475,You're All Fired,0,3,130,7,0,116,113,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,"",0,0,0,9,0,Luke Roadman,Xenobiologist,1520,Gaming Dog,"","",0,""
228,49343,-3008,You're All Fired,0,0,364,7,0,105,207,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,2,"",0,0,0,2,0,Igor Collins,Station Engineer,160,Sartell,"","",0,""
229,49361,2603,Promotions for Everyone,1,6,131,7,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,"",1,0,0,6,0,"","",0,"","","",0,""
230,49509,5929,Ambassadors of Discovery,3,0,1622,60,0,0,133,3,0,0,0,0,0,0,0,0,0,0,0,16,2,24,18,"",1,0,0,67,32,Alex King,Chief Engineer,1440,Rombik,"","",0,""
231,50149,4914,Promotions for Everyone,0,13,2365,23,0,0,259,1,0,0,0,0,0,0,0,0,0,0,0,4,2,20,13,"",1,0,0,45,10,Alan Ward,Research Director,1445,NikMaestro,"","",0,""
232,50062,-465,A Wretched Heap of Scum and Incompetence,0,0,40,7,0,24,95,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,4,"",0,0,0,4,0,Luke Roadman,Xenobiologist,1380,Gaming Dog,Issa Messa,"",1,DarkFurrSss
233,49662,5472,Ambassadors of Discovery,0,5,140,82,0,0,103,4,0,0,0,0,0,0,0,0,0,0,0,18,0,22,22,{Sharon Nash},1,0,0,57,3,Jomar Marj'er,Scientist,3880,Dikkii931,Tommy Krubegsson,Test Subject,8,Void1Trader
234,49899,-2365,You're All Fired,0,3,1940,60,0,117,1023,5,0,0,0,0,0,0,5,0,0,0,0,16,13,53,42,"",0,0,0,18,2,Nikolas Marcotte,Shaft Miner,1860,FaSy,Hatika,Paramedic,35,Zero Inside
235,50039,37,"Not Bad, but Not Good",0,0,574,7,0,25,452,1,0,0,0,0,0,0,0,0,0,0,0,18,0,29,22,"",0,0,0,41,3,Oscar Pritchard,Station Engineer,1820,AlexNomo,Tamsin Winton,Security Officer,14,Shahmatist
