id,root_id,name,assigned_role,special_role,antag_roles
8084,49518,Norman Normans,Test Subject,"",
8085,49518,Lore,AI,"",
8086,49518,Wilhelm Monsoon,Medical Doctor,"",
8087,49518,Vadim Kapustin,Barber,"",
8088,49518,Drill Gnoos,Chemist,"",
21707,49912,Blake Barett,Station Engineer,"",
2914,49368,Scott Chaulhun,Detective,"",
2915,49368,Efim Malcev,Medical Intern,"",
2916,49368,Syndicate Agent,Clown,"",
2917,49368,Myron Demetrios,Paramedic,"",
2918,49368,Georg Selinof,Virologist,"",
2919,49368,Norman Normans,Security Officer,"",
2920,49368,Nathaniel Braun,Captain,"",
2921,49368,Jose Butterfill,Security Officer,"",
2922,49368,Kaela Pratt,Station Engineer,"",
2923,49368,Cliff Osteen,Head of Personnel,Cultist,{Cultist}
2924,49368,Ivan Huga,Medical Intern,Cultist,{Cultist}
2925,49368,Tamsin Winton,Forensic Technician,"",
2926,49368,Kane Thompson,Chaplain,"",
2927,49368,Oldman Kirsan,Recycler,"",
2928,49368,Calvin Wilson,Librarian,"",
2929,49368,Dar'zahr,Medical Doctor,"",
2930,49368,Jack Willows,Cargo Technician,"",
2931,49368,Jonathan Jozaf,Technical Assistant,"",
2932,49368,Adam Sommer,Bartender,Traitor,{Traitor}
2933,49368,Kuriu Qlio'kaf,Roboticist,Cultist,{Cultist}
2934,49368,Lion Remark,Test Subject,"",
2935,49368,Igor Zhe,Botanist,"",
2936,49368,Radik Kuzakin,Head of Security,"",
2937,49368,Nikolay Gorgulov,Medical Doctor,"",
2938,49368,Max O'Guzkov,Barber,"",
2939,49368,Michael Goliafof,Shaft Miner,"",
2940,49368,Linton Compton,Security Cadet,"",
2941,49368,Kailyn Braun,Chef,"",
2942,49368,podkid (249),default,"",
2943,49368,Lorin Ackerley,Research Assistant,"",
2944,49368,Danny Moon,Chef,"",
2945,49368,Daniil Pravashinskiy,Warden,"",
2946,49368,Skyler Hall,Test Subject,"",
2947,49368,Artem Kotov,Cyborg,"",
2948,49368,Popeyg Khalil Ogly,Test Subject,"",
2949,49368,Dorothy Woodward,Chemist,"",
2950,49368,John Don,Paramedic,"",
2951,49368,Hans Uberman,Scientist,"",
2952,49368,Liam O'Shea,Chief Engineer,"",
2953,49368,Tyler Renton,Station Engineer,"",
2954,49368,Isaac Marke,Medical Doctor,"",
2955,49368,Artem Byblikov,Internal Affairs Agent,"",
2956,49368,Wolf Albobsky,Test Subject,"",
2957,49368,Jared James,Botanist,"",
2958,49368,Curly Mens,Security Cadet,"",
2959,49368,Yan Remi,Medical Doctor,"",
2960,49368,Core,MODE,Wizard,{Wizard}
2961,49368,Archchancellor Darko,MODE,Wizard,{Wizard}
2962,49368,DOOM!,MODE,Wizard,{Wizard}
2963,49368,Franklin Davis,Test Subject,"",
2964,49368,Pele Vikernes,Technical Assistant,"",
2965,49368,Ulishahs Oshus,Atmospheric Technician,"",
2966,49368,podkid (280),"","",
2967,49368,Donald Lee,Chef,"",
2968,49368,Primary 2731,Animal,Cortical Borer,{Cortical Borer}
2969,49368,monkey (702),"","",
2970,49368,Bryan Riker,Cargo Technician,"",
2971,49368,Cruz Hoover,Shaft Miner,"",
2972,49368,Viktor Gugenhtein,Security Cadet,"",
2973,49368,mouse (999),Animal,"",
2974,49369,McBeet,Clown,Traitor,{Traitor}
2975,49369,Kate Sidney,Station Engineer,"",
2976,49369,Makskim Shomski,Xenoarchaeologist,"",
2977,49369,Juan Williis,Xenoarchaeologist,"",
2978,49369,Jackson Taggart,Janitor,"",
2979,49369,Tyson Ann,Medical Doctor,"",
2980,49369,Andrey Belko,Scientist,"",
2981,49369,Joseph Dreyfus,Paramedic,"",
2982,49369,Seymour Davis,Chef,"",
2983,49369,Joseph Dreyfus,Paramedic,"",
2984,49369,Samuel Alliman,Bartender,"",
2985,49370,Gleb Sobachkin,Technical Assistant,"",
2986,49370,Makskim Shomski,Captain,"",
2987,49370,Noelle Thompson,Chef,"",
2988,49370,Niko Smith,Detective,"",
2989,49370,Samuel Alliman,Medical Doctor,"",
2990,49370,Arleen Harshman,Head of Personnel,"",
2991,49370,Pavel Tarakanovskiy,Test Subject,"",
2992,49370,Dakota Sagan,Test Subject,"",
2993,49370,mouse (309),Animal,"",
2994,49370,maintenance drone (546),Cyborg,"",
8089,49518,Isaiah Vader,Medical Doctor,Traitor,{Traitor}
8090,49518,Hans Uberman,Scientist,"",
8091,49518,Kaela Pratt,Station Engineer,Traitor,{Traitor}
8092,49518,GrayTail,Clown,TraitorChan,{TraitorChan}
8093,49518,Andy Whiteman,Technical Assistant,Traitor,{Traitor}
8094,49518,Titana Katon,Captain,"",
8095,49518,Tel Zaker,Test Subject,Traitor,{Traitor}
8096,49518,Loka Pirog,Test Subject,"",
8097,49518,Test Dummy,default,"",
8098,49518,Kevin Stinger,Head of Security,"",
8099,49518,Marion Poley,Botanist,"",
8100,49518,Marcus Dilfson,Geneticist,"",
8101,49518,Keith,Chief Engineer,"",
2995,49371,Sleeper,AI,"",
2996,49371,Kane Thompson,Botanist,"",
2997,49371,John Don,Paramedic,"",
2998,49371,Paral Dune,Test Subject,"",
2999,49371,M'ark M'rshan,Paramedic,"",
3000,49371,Aramsha Jarmack,Roboticist,"",
3001,49371,Franklin Zimmer,Test Subject,"",
3002,49371,Daniil Pravashinskiy,Station Engineer,"",
3003,49371,Milosh Greenle,MODE,Nuclear Operative,{Nuclear Operative}
8102,49518,Stanislav Brokk,Janitor,"",
8103,49518,Zikkykikati,Chemist,"",
8104,49518,unknown,default,"",
8105,49518,Tamsin Winton,Forensic Technician,"",
8106,49518,Philipp Smith,Shaft Miner,"",
8107,49518,Danny Roby,Medical Intern,"",
8108,49518,Max Oguzkov,Librarian,"",
8109,49518,maintenance drone (724),Cyborg,"",
8110,49518,Archie Moore,Chef,"",
6570,49461,Anderson Skolev,Internal Affairs Agent,"",
6571,49461,Vichita'Hidanchi-Tichivata,Scientist,"",
3004,49371,Henry Dolton,Janitor,"",
3005,49371,Zoya Mahovsky,Cargo Technician,"",
3006,49371,Ulric Parker,Roboticist,"",
3007,49371,Jose Butterfill,Security Officer,"",
3008,49371,Cliff Osteen,MODE,Nuclear Operative Leader,{Nuclear Operative Leader}
3009,49371,Hatika,MODE,Nuclear Operative,{Nuclear Operative}
3010,49371,Issar Hess,Warden,"",
3011,49371,Keni Spots,Chief Medical Officer,"",
3012,49371,Pavel Lemsky,Mime,"",
3013,49371,Artem Byblikov,Xenoarchaeologist,"",
3014,49371,Artem Kotov,Cyborg,"",
3015,49371,Honkel The III,Clown,"",
3016,49371,Kaylie Pennington,Botanist,"",
3017,49371,Amelia Evilstone,MODE,Nuclear Operative,{Nuclear Operative}
3018,49371,Nikolay Gorgulov,Scientist,Traitor,{Traitor}
3019,49371,Skyler Hall,MODE,Nuclear Operative,{Nuclear Operative}
3020,49371,Donald Lee,slime,"",
3021,49371,Liam O'Shea,Cyborg,"",
3022,49371,Tyler Renton,Detective,"",
3023,49371,Emanuel Parker,MODE,Nuclear Operative,{Nuclear Operative}
3024,49371,Lynn Young,Head of Security,"",
3025,49371,Brodie McDonald,Technical Assistant,"",
3026,49371,Alexey Komnin,Head of Personnel,"",
3027,49371,Danny Moon,Station Engineer,"",
3028,49371,Hans Uberman,Scientist,"",
3029,49371,Nelson Atkinson,Test Subject,"",
3030,49371,Green Bob Bean,Test Subject,"",
3031,49371,Ivan Huga,Medical Intern,"",
3032,49371,Cruz Hoover,Chef,"",
3033,49371,Efim Malcev,Medical Intern,"",
3034,49371,Yan Remi,Medical Doctor,"",
3035,49371,Tom Kazansky,Chemist,"",
3036,49371,Viktor Gugenhtein,Librarian,"",
3037,49371,Edgar Campbell,Security Officer,"",
3038,49371,Linton Compton,Security Officer,"",
3039,49371,Grady Braun,Station Engineer,"",
3040,49371,Colton Sauter,Forensic Technician,"",
3041,49371,Zed Murray,Medical Doctor,"",
3042,49371,Popeyg Khalil Ogly,Quartermaster,"",
3043,49371,Max Basaev,Cargo Technician,"",
3044,49371,Georg Selinof,Bartender,"",
3045,49371,Calvin Wilson,Security Officer,"",
3046,49371,Lary Oripton,Medical Doctor,"",
3047,49371,Seymour Briggs,Recycler,"",
3048,49371,Jed Conrad,Security Officer,"",
3049,49371,Kirill Vasanski,Station Engineer,"",
3050,49371,Arkadiy Babushkin,Shaft Miner,"",
3051,49371,FIRC-917,Cyborg,"",
3052,49371,Abdulai Masturbekov,Technical Assistant,"",
3053,49371,Asbah Mugamudov,Technical Assistant,"",
3054,49371,Jonathan Jozaf,Security Cadet,"",
3055,49371,Colten Weisgarber,Shaft Miner,"",
3056,49371,Sever Brusnika,Shaft Miner,"",
3057,49371,Kristina Albright,Security Cadet,"",
3058,49371,Drill Gnoos,Chaplain,"",
3059,49371,Valerie Ahmed,default,"",
3060,49371,Jared James,Chef,"",
3061,49371,maintenance drone (827),Cyborg,"",
3062,49371,Noah Eckhardstein,Recycler,"",
3063,49371,Unbelievable God,Chaplain`s staff,"",
6572,49461,Yaksh Dut,Chaplain,"",
6573,49461,Artem Kotov,Cyborg,"",
6574,49461,Rose Willow,Head of Personnel,"",
6575,49461,Shizord,MODE,Wizard,{Wizard}
6576,49461,Bondrud Summy,Medical Intern,"",
6577,49461,Loreto Bunten,Security Officer,"",
6578,49461,Connor Moore,Security Officer,"",
6579,49461,Anna Smith,Research Director,"",
6580,49461,Jackson Taggart,Janitor,"",
6581,49461,Lando Stephenson,Captain,"",
6582,49461,Porter Mills,Medical Doctor,Traitor,{Traitor}
6583,49461,Gramm,AI,"",
6584,49461,Ra'Shima Mijsha,Paramedic,"",
6585,49461,Rexana Langston,Chief Medical Officer,"",
6586,49461,Vladimir Nesterenko,Test Subject,"",
6587,49461,Kaylie Pennington,Psychiatrist,"",
6588,49461,Freddie Reed,Test Subject,"",
6589,49461,Edgar Wice,Recycler,"",
6590,49461,Sem Zerve,Librarian,"",
6591,49461,Andre Bailey,Chemist,"",
6592,49461,David Garneys,Security Officer,"",
6593,49461,Jir'rim Rajrramr,Roboticist,"",
6594,49461,Vincent Rahl,Test Subject,Traitor,{Traitor}
6595,49461,Noah Eckhardstein,Cargo Technician,"",
6596,49461,Gleb Sobachkin,Xenoarchaeologist,"",
6597,49461,Westerose Krieg,Atmospheric Technician,"",
6598,49461,Liam O'Shea,Chief Engineer,Traitor,{Traitor}
6599,49461,Stanislav Brokk,Shaft Miner,"",
6600,49461,Kshchis'sar Nsia,Paramedic,"",
6601,49461,Otto Zurich,Security Cadet,"",
6602,49461,Chris Venger,Research Assistant,"",
6603,49461,Mr. Shoe,Clown,"",
6604,49461,Maham'ru Jar'Mahar,Mime,"",
6605,49461,Yan Remi,Medical Doctor,"",
6606,49461,Marat Tomato,Test Subject,"",
6607,49461,mouse (140),Animal,"",
6608,49461,Samuel Alliman,Bartender,"",
6609,49461,Tamsin Winton,Roboticist,"",
6610,49461,Kaylie Pennington,Test Subject,"",
6611,49461,Alex Bennett,Station Engineer,"",
6612,49461,Tyler Dean,Chef,Traitor,{Traitor}
6613,49461,BOB-435,Cyborg,"",
6614,49461,Genadiy Tesla,Station Engineer,"",
6615,49461,Vitia Kosoi,Research Assistant,"",
6616,49461,Dylan Weinstein,Cargo Technician,"",
8111,49518,Toby Bush,Chef,"",
8112,49518,Andrey White,Recycler,"",
3064,49371,Frank Rea,Test Subject,"",
3065,49371,Silver Eyes,Scientist,"",
3066,49371,Alexander Kuznetsov,Test Subject,"",
3067,49371,maintenance drone (620),Cyborg,"",
3068,49371,mouse (290),Animal,"",
3069,49372,Vladimir Nesterenko,Test Subject,"",
3070,49372,Harvey Powers,Chief Medical Officer,"",
3071,49372,Joseph Dreyfus,Detective,"",
3072,49372,Andrey Belko,Scientist,"",
3073,49372,Jackson Taggart,Janitor,"",
3074,49372,Westerose Krieg,Atmospheric Technician,"",
3075,49372,A.S.M.A.S,AI,"",
3076,49372,Martin Gordon,Security Officer,"",
3077,49372,Destra Shakit'ta,Atmospheric Technician,Traitor,{Traitor}
3078,49372,Loreto III,MODE,Wizard,{Wizard}
3079,49372,Noorr Orrvashi,Station Engineer,"",
3080,49372,Samuel Alliman,Bartender,"",
3081,49372,Edgar Wice,Recycler,"",
3082,49372,Lech Valensa,Technical Assistant,"",
3083,49372,Quumxuqmqoo Zixqilxuq,Xenoarchaeologist,"",
3084,49372,Xia'quviaq Quwckrga,Virologist,"",
3085,49372,Mike Ward,Forensic Technician,"",
3086,49372,syndicate drone (216),Cyborg,"",
3087,49372,Kira Noton,Security Officer,"",
3088,49372,Yaharaki,Roboticist,"",
3089,49372,Sergius D. Vinbertus,Paramedic,"",
3090,49372,Alexander Sokolov,Test Subject,"",
3091,49372,Colten Weisgarber,Shaft Miner,"",
3092,49372,Gennady Whiteman,Security Officer,"",
3093,49372,Sever Brusnika,Shaft Miner,"",
3094,49372,mouse (983),Animal,"",
3095,49372,Noah Eckhardstein,Chef,"",
3096,49372,HBL-824,Positronic Brain,"",
3097,49372,maintenance drone (258),Cyborg,"",
3098,49372,Vitia Kosoi,Botanist,"",
3099,49372,mouse (909),Animal,"",
6617,49461,mouse (877),Animal,"",
8113,49518,Howl Of The Wind,Botanist,"",
8114,49518,Jared Hell,Research Assistant,"",
8115,49518,Sigma O'Neill,Cyborg,"",
8116,49518,podkid (53),default,"",
8117,49518,Zayden Fiddler,Security Cadet,"",
8118,49518,X'qarra X'gurilin,Paramedic,"",
8119,49518,Petr Metelsky,Recycler,"",
8120,49518,Vadim Kapustin,default,"",
8121,49518,Kane Sanders,Test Subject,"",
8122,49518,Unbelievable God,Chaplain`s staff,"",
8123,49518,Wuixmiuiwu Qrwrwimwrmi,Roboticist,"",
8124,49518,Marion Poley,"","",
8125,49518,Aphelios Tildor,Barber,"",
8126,49518,Fanzilia Clark,Chief Medical Officer,"",
8127,49518,David Jones,Station Engineer,"",
8128,49518,podkid (543),"","",
8129,49518,Rikitarikiri,Test Subject,"",
8130,49518,MSO-686,Cyborg,"",
8131,49518,Natalia Koneva,Medical Doctor,"",
3100,49373,Jeremy Simpson,Chaplain,"",
3101,49373,Frank Rea,Test Subject,"",
3102,49373,Kristina Albright,Security Cadet,"",
3103,49373,Noah Eckhardstein,Botanist,"",
3104,49373,Henry Dolton,Janitor,"",
3105,49373,Franklin Zimmer,Test Subject,"",
3106,49373,Yachikichakahha,MODE,Vox Raider,{Vox Raider}
3107,49373,Mime,Clown,"",
3108,49373,Kuriu Qlio'kaf,Roboticist,"",
3109,49373,Max Russell,Xenoarchaeologist,"",
3110,49373,Ksha Shee Thomass,Chemist,"",
3111,49373,Hatikiyakahyakahhi,MODE,Vox Raider,{Vox Raider}
3112,49373,Kane Thompson,Botanist,"",
3113,49373,Tayahitahiti,MODE,Vox Raider,{Vox Raider}
3114,49373,M'ark M'rshan,Paramedic,"",
3115,49373,Calvin Wilson,Detective,"",
3116,49373,Kahyachiyayakiti,MODE,Vox Raider,{Vox Raider}
3117,49373,Harvey Schaeffer,Psychiatrist,"",
3118,49373,Efim Malcev,Medical Intern,"",
3119,49373,Tyler Dean,Mime,"",
3120,49373,Hans Uberman,Scientist,"",
3121,49373,Yachayaki,MODE,Vox Raider,{Vox Raider}
3122,49373,Leonardo Rockwell,Security Officer,"",
3123,49373,Leonid Smolniyy,Medical Doctor,"",
3124,49373,Yachata,MODE,Vox Raider,{Vox Raider}
3125,49373,Arkadiy Babushkin,Cyborg,"",
3126,49373,Lary Oripton,Medical Doctor,"",
3127,49373,Ulric Parker,Roboticist,"",
8132,49518,maintenance drone (485),Cyborg,"",
8133,49518,Dorothy Woodward,Psychiatrist,"",
8134,49518,FRE-174,Positronic Brain,"",
8135,49518,Cassian Winton,Geneticist,"",
8136,49518,John Anderson,Internal Affairs Agent,"",
8137,49518,Unbelievable God,Chaplain`s staff,"",
8138,49518,Roman Hawker,Research Assistant,"",
8139,49518,Edward Brown,Test Subject,"",
8140,49518,Rube Polson,Research Assistant,"",
8141,49518,Space Rose,Librarian,"",
8142,49518,Jose Bell,Shaft Miner,"",
8143,49518,CHRI-302,Positronic Brain,"",
8144,49518,unknown,default,"",
8145,49518,Bondrud Summy,Test Subject,"",
8146,49518,MRPR-802,Cyborg,"",
8147,49518,Egor Machilov,Test Subject,"",
8148,49518,MSO-618,Cyborg,"",
8149,49518,Rowan Pycroft,Test Subject,"",
8150,49518,Greg Phillips,Virologist,"",
8151,49518,Unbelievable God,Chaplain`s staff,"",
8152,49518,Harvester (492),Animal,Cultist,{Cultist}
8153,49518,Harvester (335),Animal,Cultist,{Cultist}
8154,49518,Arthur Herrington,Test Subject,"",
8155,49518,Default Robot-841,Cyborg,"",
8156,49518,Proteon (247),Proteon,Cultist,{Cultist}
8157,49518,Ian,default,"",
16800,49779,Johnny Blade,Medical Intern,Traitor,{Traitor}
16801,49779,Yrtem Kingdarli,Chaplain,"",
3128,49373,Brodie McDonald,Technical Assistant,"",
3129,49373,Sleeper,AI,"",
3130,49373,Kaela Pratt,Station Engineer,"",
3131,49373,Aramsha Jarmack,Station Engineer,"",
3132,49373,Ivan Huga,Medical Doctor,"",
3133,49373,John Don,Paramedic,"",
3134,49373,Alexander Kuznetsov,Test Subject,"",
3135,49373,Johnathan Armstrong,Head of Security,"",
3136,49373,Danny Moon,Quartermaster,"",
3137,49373,Daniil Pravashinskiy,Warden,"",
3138,49373,Bryan Riker,Bartender,"",
3139,49373,Yan Remi,Medical Doctor,"",
3140,49373,Percival Harris,Geneticist,"",
3141,49373,Kakotika,Chef,"",
3142,49373,Jed Conrad,Forensic Technician,"",
3143,49373,Pavel Lemsky,Test Subject,"",
3144,49373,Donald Lee,Chef,"",
3145,49373,Andrew Lennix,Security Officer,"",
3146,49373,Zoya Mahovsky,Cargo Technician,"",
3147,49373,Zed Murray,Security Officer,"",
3148,49373,Jose Butterfill,Chief Engineer,"",
3149,49373,Vaughn Sauter,Atmospheric Technician,"",
3150,49373,Liam O'Shea,Research Director,"",
3151,49373,Jason Muller,Virologist,"",
3152,49373,Kirill Vasanski,Station Engineer,"",
3153,49373,podkid (981),"","",
3154,49373,Lech Valensa,Technical Assistant,"",
3155,49373,PHL-450,Cyborg,"",
3156,49373,John Gardner,Security Officer,"",
3157,49373,Cole Davis,Test Subject,"",
3158,49373,Vichita'Hidanchi-Tichivata,Station Engineer,"",
3159,49373,Seymour Briggs,Test Subject,"",
3160,49373,mouse (723),Animal,"",
3161,49373,Herbert Vassermann,Xenobiologist,"",
3162,49373,Jeremy Lloyd,default,"",
3163,49373,podkid (449),default,"",
3164,49373,William Blessig,Security Officer,"",
3165,49373,maintenance drone (958),Cyborg,"",
3166,49373,Silver Eyes,Bartender,"",
10327,49592,John Pavlov,Station Engineer,"",
10328,49592,Juan Williis,Chef,"",
10329,49592,Makskim Shomski,Test Subject,"",
10330,49592,MCsim,Clown,"",
10331,49592,Max Russell,Scientist,"",
16802,49779,Brycen Willey,Head of Security,"",
16803,49779,Lion Remark,Test Subject,"",
16804,49779,Ben Whuite,Station Engineer,"",
16805,49779,Alex Ermakov,Chef,"",
16806,49779,Steven Koolen,Security Officer,"",
16807,49779,Georg Selinof,Scientist,"",
16808,49779,Ma'ajika Shraji,Cargo Technician,"",
16809,49779,Easton Dickinson,Roboticist,"",
16810,49779,Blob Overmind (438),MODE,Blob Cerebrate,{Blob Cerebrate}
16811,49779,EXAD-221,Animal,"",
16812,49779,Grant Hincken,Janitor,"",
16813,49779,Blob Overmind (167),MODE,Blob Overmind,{Blob Overmind}
16814,49779,Ivan Huga,Atmospheric Technician,"",
16815,49779,Sir Honkerton,Clown,"",
16816,49779,Ian Renjedorr,Medical Intern,"",
16817,49779,Tamsin Winton,Chef,"",
16818,49779,Egor Rodriges,Psychiatrist,"",
16819,49779,John Don,Paramedic,"",
16820,49779,Unbelievable God,Chaplain`s staff,"",
16821,49779,Morgan Lauffer,Shaft Miner,"",
16822,49779,Ruslan Orudjov,Barber,"",
16823,49779,Aaden Pratt,Medical Intern,"",
16824,49779,X'qarra X'gurilin,Geneticist,"",
16825,49779,Luke Roadman,Botanist,"",
16826,49779,Albina Steinau,Xenoarchaeologist,"",
16827,49779,Nikita Bubencov,Cargo Technician,"",
16828,49779,Homer Davis,Test Subject,"",
16829,49779,Myron Demetrios,Shaft Miner,"",
8161,49519,Gramm,AI,"",
16830,49779,Echo Of The West Wind,Botanist,"",
6618,49462,Eric Smith,Detective,"",
6619,49462,Evgeniy Barabulka,Station Engineer,"",
6620,49462,Steven Koolen,Animal,Changeling,{Changeling}
6621,49462,Malificient,AI,"",
6622,49462,Tyler Waughn,Shaft Miner,"",
3167,49374,Daniil Pravashinskiy,Xenobiologist,"",
3168,49374,Ulric Parker,Detective,"",
3169,49374,Kakotika,Bartender,"",
3170,49374,Drill Gnoos,Chemist,"",
3171,49374,Arkadiy Babushkin,Cyborg,"",
3172,49374,Alan Smail,Botanist,"",
3173,49374,Hans Uberman,Warden,"",
3174,49374,John Gardner,Xenobiologist,Traitor,{Traitor}
3175,49374,Artem Richards,Test Subject,"",
3176,49374,Lary Oripton,Medical Doctor,"",
3177,49374,Leonardo Rockwell,Security Officer,"",
3178,49374,Aramsha Jarmack,Station Engineer,"",
3179,49374,Kaela Pratt,Station Engineer,"",
3180,49374,Keni Spots,Chief Medical Officer,"",
3181,49374,William Blessig,Security Officer,"",
3182,49374,Michael Goliafof,Chemist,"",
3183,49374,Harvey Schaeffer,Psychiatrist,"",
6623,49462,Goodwin Keppel,Clown,Changeling,{Changeling}
6624,49462,Jung Prods,Xenoarchaeologist,"",
6625,49462,Rex Belov,Librarian,"",
6626,49462,Waver Purplehead,Medical Doctor,"",
6627,49462,Ksha Shee Thomass,Chef,"",
6628,49462,Shagan Rock'Shur,Test Subject,"",
6629,49462,Karen,Chemist,Traitor,{Traitor}
6630,49462,Calvin Wilson,Test Subject,Changeling,{Changeling}
6631,49462,M'ark M'rshan,Roboticist,"",
6632,49462,Fyodor Yamkin,Virologist,"",
6633,49462,Aphelios Tildor,Test Subject,"",
6634,49462,Amelia Evilstone,Cargo Technician,"",
6635,49462,Lion Remark,Scientist,"",
6636,49462,Gary Hice,Station Engineer,"",
6637,49462,Demian Norton,Medical Doctor,"",
6638,49462,Ivan Huga,Mime,"",
6639,49462,Zahar Akimov,Quartermaster,"",
6640,49462,Arkadiy Babushkin,Cyborg,"",
6641,49462,Takirichi,Shaft Miner,"",
6642,49462,Merk Asacris,Cyborg,"",
6643,49462,Rafael Sunders,Animal,Changeling,{Changeling}
6644,49462,Max Murray,Forensic Technician,"",
6645,49462,Hans Uberman,Scientist,"",
6646,49462,Honker,Clown,"",
6647,49462,Norman Normans,Station Engineer,"",
6648,49462,Vadim Kapustin,Animal,Changeling,{Changeling}
6649,49462,Zach'ary S'eelig,Security Officer,"",
6650,49462,Janel Clarke,Cargo Technician,"",
6651,49462,Solveig Potter,Captain,"",
6652,49462,Russell Lauffer,Paramedic,"",
6653,49462,Drill Gnoos,Chemist,"",
6654,49462,Victor Barinov,Head of Personnel,"",
6655,49462,Gage Straub,Station Engineer,"",
6656,49462,Keegan Hunt,Security Officer,"",
6657,49462,Jose Butterfill,Paramedic,Changeling,{Changeling}
6658,49462,Oldman Kirsan,Bartender,"",
6659,49462,Carlos Patel,Shaft Miner,"",
6660,49462,Jayden Wolfe,Janitor,"",
6661,49462,X'qarra X'gurilin,Roboticist,"",
6662,49462,Brittany Ray,Xenobiologist,"",
6663,49462,John Don,Medical Doctor,"",
6664,49462,German Fischer,Security Cadet,"",
6665,49462,Yrtem Kingdarli,Medical Intern,"",
6666,49462,FRE-231,Cyborg,"",
6667,49462,Dorothy Woodward,Psychiatrist,"",
6668,49462,Kurt Sanchez,Research Director,"",
6669,49462,Seymour Briggs,Xenoarchaeologist,"",
6670,49462,Alexander Newbern,Test Subject,"",
