id,uplink_info_id,cost,bundlename,item_type
54,21,7,Compressed Implant,/obj/item/weapon/implanter/storage
55,21,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
56,21,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
57,21,1,Composition C-4,/obj/item/weapon/plastique
58,22,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
59,22,7,Compressed Implant,/obj/item/weapon/implanter/storage
60,23,1,Biogel can,/obj/item/device/biocan
61,23,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
62,23,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
63,24,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
64,25,7,Compressed Implant,/obj/item/weapon/implanter/storage
65,25,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
66,25,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
67,25,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
68,25,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
69,25,2,Camera Bug,/obj/item/device/camera_bug
70,25,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
71,26,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
72,27,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
73,27,7,Compressed Implant,/obj/item/weapon/implanter/storage
74,27,1,Composition C-4,/obj/item/weapon/plastique
75,27,1,Composition C-4,/obj/item/weapon/plastique
76,28,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
77,28,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
78,28,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
79,29,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
80,29,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
81,29,7,Compressed Implant,/obj/item/weapon/implanter/storage
82,29,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
83,29,1,Sy-Code Book,/obj/item/weapon/syndcodebook
84,29,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
85,31,7,Compressed Implant,/obj/item/weapon/implanter/storage
86,31,1,Smuggler's Satchel,/obj/item/weapon/storage/backpack/satchel/flat
87,32,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
88,32,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
89,32,4,Syndicate Surgery Dufflebag,/obj/item/weapon/storage/backpack/dufflebag/surgery
90,34,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
91,34,7,Compressed Implant,/obj/item/weapon/implanter/storage
92,35,7,Compressed Implant,/obj/item/weapon/implanter/storage
93,37,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
94,37,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
95,37,1,Composition C-4,/obj/item/weapon/plastique
96,37,1,Composition C-4,/obj/item/weapon/plastique
97,39,4,EMP Flashlight,/obj/item/device/flashlight/emp
98,39,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
99,48,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
100,48,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
101,48,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
102,49,1,Composition C-4,/obj/item/weapon/plastique
103,49,1,Composition C-4,/obj/item/weapon/plastique
104,51,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
105,52,20,Syndicate Merchandise,/obj/item/weapon/storage/box/syndie_kit/merch
106,53,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
107,53,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
108,53,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
109,53,4,EMP Flashlight,/obj/item/device/flashlight/emp
110,53,3,Explosive Implant,/obj/item/weapon/implanter/explosive
111,53,1,Composition C-4,/obj/item/weapon/plastique
112,54,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
113,54,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
114,54,5,Chameleon-Projector,/obj/item/device/chameleon
115,54,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
116,54,5,EMP Grenades,/obj/item/weapon/storage/box/emps
117,54,1,Composition C-4,/obj/item/weapon/plastique
118,54,1,Composition C-4,/obj/item/weapon/plastique
119,54,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
120,55,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
121,55,2,Detomatix PDA Cartridge,/obj/item/weapon/cartridge/syndicate
122,55,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
123,55,3,High Explosive Mine,/obj/item/mine
124,56,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
125,56,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
126,56,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
127,56,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
128,60,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
129,60,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
130,60,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
131,60,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
132,60,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
133,60,1,Composition C-4,/obj/item/weapon/plastique
134,60,1,Composition C-4,/obj/item/weapon/plastique
135,60,1,Composition C-4,/obj/item/weapon/plastique
136,61,3,Explosive Implant,/obj/item/weapon/implanter/explosive
137,61,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
138,61,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
139,61,4,Syndicate Surgery Dufflebag,/obj/item/weapon/storage/backpack/dufflebag/surgery
140,61,4,Fake Bureucracy Set,/obj/item/weapon/storage/box/syndie_kit/fake
141,63,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
142,63,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
143,63,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
144,64,7,Compressed Implant,/obj/item/weapon/implanter/storage
145,64,1,Composition C-4,/obj/item/weapon/plastique
146,64,1,Composition C-4,/obj/item/weapon/plastique
147,65,20,smoothoperator bundle,/obj/item/weapon/storage/box/syndicate
148,66,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
149,66,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
150,66,7,Compressed Implant,/obj/item/weapon/implanter/storage
151,67,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
152,68,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
153,68,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
154,68,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
155,70,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
156,70,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
157,70,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
158,70,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
159,72,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
160,73,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
161,73,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
162,73,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
163,74,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
164,74,7,Compressed Implant,/obj/item/weapon/implanter/storage
165,74,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
166,74,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
167,74,5,Energy Dagger,/obj/item/weapon/pen/edagger
168,75,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
169,75,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
170,76,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
171,76,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
172,76,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
173,76,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
174,76,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
175,78,3,Explosive Implant,/obj/item/weapon/implanter/explosive
176,79,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
177,80,3,Incendiary Mine,/obj/item/mine/incendiary
178,81,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
179,81,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
180,81,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
181,81,1,Composition C-4,/obj/item/weapon/plastique
182,81,1,Composition C-4,/obj/item/weapon/plastique
183,81,1,Composition C-4,/obj/item/weapon/plastique
184,82,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
185,82,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
186,82,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
187,82,2,9mm Handgun Magazine,/obj/item/ammo_box/magazine/m9mm
188,83,1,Composition C-4,/obj/item/weapon/plastique
189,83,7,Miniature Energy Crossbow,/obj/item/weapon/gun/energy/crossbow
190,83,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
191,83,5,Thermal Imaging Glasses,/obj/item/clothing/glasses/thermal/syndi
192,84,0,hacker bundle,/obj/item/weapon/storage/box/syndicate
193,84,7,Compressed Implant,/obj/item/weapon/implanter/storage
194,84,1,Composition C-4,/obj/item/weapon/plastique
195,85,5,Energy Dagger,/obj/item/weapon/pen/edagger
196,85,12,Silence gloves,/obj/item/clothing/gloves/black/silence
197,85,1,Syndicate Soap,/obj/item/weapon/reagent_containers/food/snacks/soap/syndie
198,85,2,Chameleon Kit,/obj/item/weapon/storage/box/syndie_kit/chameleon
199,88,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
200,88,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
201,88,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
202,88,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
203,89,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
204,89,5,Chameleon-Projector,/obj/item/device/chameleon
205,89,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
206,89,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
207,90,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
208,90,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
209,90,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
210,90,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
211,91,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
212,91,10,Syndicate Medical Supply Kit,/obj/item/weapon/storage/firstaid/tactical
213,91,1,Composition C-4,/obj/item/weapon/plastique
214,91,1,Composition C-4,/obj/item/weapon/plastique
215,94,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
216,94,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
217,94,3,Explosive Implant,/obj/item/weapon/implanter/explosive
218,94,1,No-Slip Brown Shoes,/obj/item/clothing/shoes/syndigaloshes
219,94,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
220,97,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
221,97,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
222,97,5,Syndicate Medical Small Kit,/obj/item/weapon/storage/firstaid/small_firstaid_kit/combat
223,97,0,plastic explosives,/obj/item/weapon/storage/box/syndicate
224,98,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
225,98,8,TR-8-R Revolver,/obj/item/weapon/gun/projectile/revolver/traitor
226,99,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
227,99,7,Compressed Implant,/obj/item/weapon/implanter/storage
228,100,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
229,101,0,War Device,/obj/item/device/nuclear_challenge
230,101,20,Drozd OTs-114 Assault Carbine,/obj/item/weapon/gun/projectile/automatic/drozd
231,101,2,Ammo-40x46mm (explosive),/obj/item/ammo_casing/r4046/explosive
232,101,2,Ammo-40x46mm (explosive),/obj/item/ammo_casing/r4046/explosive
233,101,2,Ammo-40x46mm (explosive),/obj/item/ammo_casing/r4046/explosive
234,101,2,Ammo-40x46mm (explosive),/obj/item/ammo_casing/r4046/explosive
235,101,2,Ammo-40x46mm (explosive),/obj/item/ammo_casing/r4046/explosive
236,101,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
237,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
238,101,4,Ammo-12.7mm,/obj/item/ammo_box/magazine/drozd127
239,101,4,Ammo-12.7mm,/obj/item/ammo_box/magazine/drozd127
240,101,4,Ammo-12.7mm,/obj/item/ammo_box/magazine/drozd127
241,101,4,Ammo-12.7mm,/obj/item/ammo_box/magazine/drozd127
242,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
243,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
244,101,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
245,101,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
246,101,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
247,101,12,C-20r Submachine Gun,/obj/item/weapon/gun/projectile/automatic/c20r
248,101,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
249,101,3,Ammo-.45 ACP,/obj/item/ammo_box/magazine/m12mm
250,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
251,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
252,101,6,Adrenaline Implant,/obj/item/weapon/storage/box/syndie_kit/imp_adrenaline
253,101,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
254,101,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
255,101,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
256,101,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
257,101,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
258,101,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
259,101,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
260,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
261,101,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
262,101,4,Bag of C-4 explosives,/obj/item/weapon/storage/backpack/dufflebag/c4
263,101,8,Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/rig
264,101,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
265,101,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
266,101,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
267,101,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
268,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
269,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
270,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
271,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
272,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
273,101,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
274,101,7,Drop Pod,/obj/item/device/drop_caller/Syndi
275,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
276,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
277,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
278,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
279,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
280,101,6,Simple Drop System,/obj/item/weapon/simple_drop_system
281,101,12,Heavy Syndi Rig,/obj/item/weapon/storage/box/syndie_kit/heavy_rig
282,101,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
283,101,16,Energy Shield,/obj/item/weapon/shield/energy
284,101,3,Speedloader-.357,/obj/item/ammo_box/a357
285,101,3,Speedloader-.357,/obj/item/ammo_box/a357
286,101,16,V15 Bulldog shotgun,/obj/item/weapon/gun/projectile/automatic/bulldog
287,101,4,Ammo-12g Buckshot,/obj/item/ammo_box/magazine/m12g
288,101,6,Syndicate Minibomb,/obj/item/weapon/grenade/syndieminibomb
289,101,7,Energy Sword,/obj/item/weapon/melee/energy/sword
290,101,3,EMP Implant,/obj/item/weapon/storage/box/syndie_kit/imp_emp
291,101,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
292,101,1,Full Syndicate Toolbox,/obj/item/weapon/storage/toolbox/syndicate
293,114,6,Box of Throwing Weapons,/obj/item/weapon/storage/box/syndie_kit/throwing_weapon
294,114,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
295,114,7,Energy Sword,/obj/item/weapon/melee/energy/sword/traitor
296,115,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
297,115,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
298,115,3,Binary Translator Key,/obj/item/device/encryptionkey/binary
299,115,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
300,115,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
301,117,2,Syndicate Encryption Key,/obj/item/device/encryptionkey/syndicate
302,117,7,Compressed Implant,/obj/item/weapon/implanter/storage
303,117,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
304,118,5,Energy Dagger,/obj/item/weapon/pen/edagger
305,119,1,Syndicate Briefcase Full of Cash,/obj/item/weapon/storage/secure/briefcase/syndie
306,119,6,Cryptographic Sequencer,/obj/item/weapon/card/emag
307,119,12,Hacked AI Law Upload Module,/obj/item/weapon/aiModule/freeform/syndicate
308,120,4,Fake Bureucracy Set,/obj/item/weapon/storage/box/syndie_kit/fake
309,120,4,Agent Identification card,/obj/item/weapon/card/id/syndicate
310,120,20,stealth bundle,/obj/item/weapon/storage/box/syndicate
311,121,2,Artificial Intelligence Detector,/obj/item/device/multitool/ai_detect
312,121,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
313,123,20,ninja bundle,/obj/item/weapon/storage/box/syndicate
314,124,14,Syndicate drone,/obj/item/weapon/storage/box/syndie_kit/drone
315,124,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
316,125,20,implant bundle,/obj/item/weapon/storage/box/syndicate
317,125,6,Stechkin Pistol,/obj/item/weapon/gun/projectile/automatic/pistol
318,125,2,Syndicate Silencer,/obj/item/weapon/silencer
319,126,20,guns bundle,/obj/item/weapon/storage/box/syndicate
320,126,3,Explosive Implant,/obj/item/weapon/implanter/explosive
321,126,4,EMP Flashlight,/obj/item/device/flashlight/emp
